item,variant,ccc_mean,ccc_std,mae_mean,scrambled_label_ccc,canary_feature_ccc,error,wall_time_s
9,item_plus_v2,0.1790333333333333,0.03313229374626647,0.3771333333333333,0.055121472716647975,0.1637334554920627,,22.52123236656189
9,hy_residual_item,0.3134333333333334,0.0965094238346126,0.3716333333333333,0.1472906865349888,0.3414386278271723,,21.484636068344116
9,item9_event_moment,0.15780000000000002,0.03894329210531642,0.3860666666666667,-0.08901380934165955,0.16053122879511772,,73.71760773658752
9,item9_event_moment_hy_residual,0.30576666666666663,0.08218663043477462,0.37203333333333327,0.07023999663515088,0.3096604639289347,,71.56188988685608
11,item_dedicated,0.3194666666666666,0.033686429842824765,0.37483333333333335,0.09354242808187856,0.3229487425120885,,2.045257329940796
11,hurdle_fog,0.1527,0.05216953133774541,0.2806666666666667,-0.13317888243801632,0.1956074980725642,,25.95393133163452
11,item11_multiscale,0.08856666666666667,0.06531902904633194,0.4211333333333333,-0.09566667222308395,0.04898051934036113,,24.007694482803345
11,item11_hurdle_calibrated,0.13716666666666666,0.07496329472185408,0.33436666666666665,-0.08528435026963,0.21206086277287595,,89.19206428527832
11,item11_ngboost,0.31056666666666666,0.14832946062360264,0.3217333333333333,-0.08384001805910565,0.2711510510374427,,374.9230179786682
