sid,coh_mean_axial_Acc_Z_coh_f1,coh_std_axial_Acc_Z_coh_f1,coh_mean_axial_Acc_Z_coh_f2,coh_std_axial_Acc_Z_coh_f2,coh_mean_axial_Acc_Z_coh_int,coh_std_axial_Acc_Z_coh_int,coh_mean_bif_Gyr_Y_coh_f1,coh_std_bif_Gyr_Y_coh_f1,coh_mean_bif_Gyr_Y_coh_f2,coh_std_bif_Gyr_Y_coh_f2,coh_mean_bif_Gyr_Y_coh_int,coh_std_bif_Gyr_Y_coh_int,coh_mean_bish_Gyr_Y_coh_f1,coh_std_bish_Gyr_Y_coh_f1,coh_mean_bish_Gyr_Y_coh_f2,coh_std_bish_Gyr_Y_coh_f2,coh_mean_bish_Gyr_Y_coh_int,coh_std_bish_Gyr_Y_coh_int,coh_mean_bith_Gyr_Y_coh_f1,coh_std_bith_Gyr_Y_coh_f1,coh_mean_bith_Gyr_Y_coh_f2,coh_std_bith_Gyr_Y_coh_f2,coh_mean_bith_Gyr_Y_coh_int,coh_std_bith_Gyr_Y_coh_int,coh_mean_biw_Gyr_Y_coh_f1,coh_std_biw_Gyr_Y_coh_f1,coh_mean_biw_Gyr_Y_coh_f2,coh_std_biw_Gyr_Y_coh_f2,coh_mean_biw_Gyr_Y_coh_int,coh_std_biw_Gyr_Y_coh_int,coh_mean_cerv_Acc_Z_coh_f1,coh_std_cerv_Acc_Z_coh_f1,coh_mean_cerv_Acc_Z_coh_f2,coh_std_cerv_Acc_Z_coh_f2,coh_mean_cerv_Acc_Z_coh_int,coh_std_cerv_Acc_Z_coh_int,coh_mean_lblsh_Acc_Z_coh_f1,coh_std_lblsh_Acc_Z_coh_f1,coh_mean_lblsh_Acc_Z_coh_f2,coh_std_lblsh_Acc_Z_coh_f2,coh_mean_lblsh_Acc_Z_coh_int,coh_std_lblsh_Acc_Z_coh_int,coh_mean_lblsh_Gyr_Y_coh_f1,coh_std_lblsh_Gyr_Y_coh_f1,coh_mean_lblsh_Gyr_Y_coh_f2,coh_std_lblsh_Gyr_Y_coh_f2,coh_mean_lblsh_Gyr_Y_coh_int,coh_std_lblsh_Gyr_Y_coh_int,coh_mean_lblw_Acc_Z_coh_f1,coh_std_lblw_Acc_Z_coh_f1,coh_mean_lblw_Acc_Z_coh_f2,coh_std_lblw_Acc_Z_coh_f2,coh_mean_lblw_Acc_Z_coh_int,coh_std_lblw_Acc_Z_coh_int,coh_mean_lblw_Gyr_Y_coh_f1,coh_std_lblw_Gyr_Y_coh_f1,coh_mean_lblw_Gyr_Y_coh_f2,coh_std_lblw_Gyr_Y_coh_f2,coh_mean_lblw_Gyr_Y_coh_int,coh_std_lblw_Gyr_Y_coh_int,coh_mean_lbrsh_Acc_Z_coh_f1,coh_std_lbrsh_Acc_Z_coh_f1,coh_mean_lbrsh_Acc_Z_coh_f2,coh_std_lbrsh_Acc_Z_coh_f2,coh_mean_lbrsh_Acc_Z_coh_int,coh_std_lbrsh_Acc_Z_coh_int,coh_mean_lbrsh_Gyr_Y_coh_f1,coh_std_lbrsh_Gyr_Y_coh_f1,coh_mean_lbrsh_Gyr_Y_coh_f2,coh_std_lbrsh_Gyr_Y_coh_f2,coh_mean_lbrsh_Gyr_Y_coh_int,coh_std_lbrsh_Gyr_Y_coh_int,coh_mean_lbrw_Acc_Z_coh_f1,coh_std_lbrw_Acc_Z_coh_f1,coh_mean_lbrw_Acc_Z_coh_f2,coh_std_lbrw_Acc_Z_coh_f2,coh_mean_lbrw_Acc_Z_coh_int,coh_std_lbrw_Acc_Z_coh_int,coh_mean_lbrw_Gyr_Y_coh_f1,coh_std_lbrw_Gyr_Y_coh_f1,coh_mean_lbrw_Gyr_Y_coh_f2,coh_std_lbrw_Gyr_Y_coh_f2,coh_mean_lbrw_Gyr_Y_coh_int,coh_std_lbrw_Gyr_Y_coh_int,coh_f_gait_mean,coh_f_gait_std,coh_n_recordings
NLS124,0.32723601648762185,0.1405991333697386,0.2844275937552808,0.16873469213229797,0.2440428882818572,0.03802474609229311,0.3173615801075488,0.19098458533165272,0.1291635043066846,0.05264271811583951,0.369430145285476,0.10753711869491157,0.17475971740858848,0.17949481816389146,0.09596699311846506,0.10404474405658241,0.13286579677535154,0.09997594964013674,0.2550613638915558,0.06979948571084651,0.20012594387300223,0.06354159515918004,0.26920784034838957,0.10207020792411767,0.03242886749884349,0.01904510992406338,0.06082311956858706,0.05426977964312951,0.07083115032656416,0.04812671942011063,0.4567465069952858,0.21482223794852864,0.3564680903652326,0.10487476148267062,0.31315613366743417,0.08381640006601124,0.40286457942214904,0.11146377003293445,0.2060315859279893,0.1548024098483144,0.2710665094931409,0.08413344913615393,0.03334356658169947,0.027449499761516758,0.06534011968466713,0.025196067867101615,0.08235367643130072,0.026678787171661233,0.12558740547602912,0.051684559376432716,0.08770210745275234,0.0549708376566338,0.09409180525600083,0.02833263682764223,0.04126581985524192,0.015076118738025246,0.11643061408464728,0.061758067546122224,0.06634861365872352,0.020133781183940113,0.34430402046820524,0.13724885852115135,0.2738904482944558,0.1831718637904358,0.27073416801511835,0.05906259569867177,0.29298321526207216,0.12485230875647745,0.3271975015818377,0.16544768922074427,0.28701118816529203,0.06442177988745627,0.10554759357277237,0.04475667708746898,0.07684306983618856,0.06966286536212199,0.10713405459966281,0.060344887844508054,0.039908282476145196,0.05958464491300363,0.09641011240511632,0.09211049421776228,0.0450450463663178,0.026923344360977014,2.0703125,0.4021730523823047,5.0
NLS033,0.8075145927160801,0.04853928554078971,0.4721378467986863,0.08923249785347676,0.6188528627933547,0.04276440264247214,0.5256396409906235,0.12994714877298433,0.1341009373046334,0.12175077697954985,0.41832068722925425,0.042573884371577,0.0975333706648153,0.05753572802375674,0.11926502649649971,0.0848038775118187,0.16482791046807402,0.02272554706237992,0.16643618302353372,0.058531058945459055,0.12840055622302957,0.11591545101014009,0.2648522043365942,0.03375302120072584,0.038354178964916275,0.01819917795003151,0.096141446866513,0.06734285672230975,0.11660569714293409,0.05251599676850294,0.27000038754636296,0.08380964254886515,0.5461211596538638,0.11835092994826976,0.2953839513305592,0.053813780567157556,0.24445592521355441,0.024617151905998835,0.049142956781455964,0.04486250855416858,0.13058564232474376,0.01599278441144881,0.44962175446463526,0.06363652405130217,0.4286288946157605,0.1191825231858393,0.2450393274436918,0.04278856069362029,0.1971974257986545,0.1219547355547999,0.07951004892184885,0.07538014959768248,0.11580108418675394,0.07183662370046055,0.040255015244424625,0.03117205236851892,0.18038991191579465,0.13385477923046304,0.07617663194797514,0.03384186845797453,0.16024576710599853,0.08061627747957652,0.1353132601710554,0.06919105853033541,0.09094930934481178,0.026904957797621365,0.17398806379255083,0.07141000128686176,0.21990574996799506,0.09196899168498013,0.09677176749290038,0.025771419584590474,0.18894384505021647,0.06717513337569452,0.05398485603163701,0.008691385155498652,0.11087335914595181,0.01331556766261361,0.08778808716011555,0.055425590548877766,0.1593238288744514,0.07644599632961924,0.08261539523440496,0.034571916348467034,1.611328125,0.16194456984157227,4.0
NLS135,0.9310709640395991,0.026723632398277512,0.8463764359556653,0.15979658953668513,0.7023146952814268,0.03141490910207573,0.8440580686252155,0.1631381321627009,0.5657105463560121,0.3043336915160122,0.6537935122946481,0.19563648424278773,0.29372340501920213,0.20695096948995276,0.13520600018978454,0.12232898505484735,0.248645352151854,0.06881556858068356,0.29838831090073226,0.16397279496530776,0.3808769586713816,0.3023032747073795,0.3142642005363845,0.1046442527847838,0.2810674384659484,0.1983790452161071,0.15402859395467836,0.017049208557880172,0.31103191456573254,0.1657786661163699,0.739566706613295,0.14793434811138037,0.5132328200927156,0.22985739512585843,0.4404049116451869,0.04643950631248314,0.400681325540154,0.16410186797957682,0.5070883107151147,0.2506841510918882,0.2536750506391723,0.055868488518369196,0.19099506564932117,0.1732405670605525,0.40848816025881607,0.22651875099879387,0.2472395408413257,0.15641578525554967,0.6723256379401537,0.23586217375631224,0.5234094318003357,0.09714940021777786,0.40792235758092665,0.10198262028357193,0.48472196312017324,0.22159810920013878,0.15141926121260102,0.13418602717118086,0.26346465494203203,0.09129006099011007,0.4045237531472434,0.1601742935091212,0.4996889492428293,0.229223160228676,0.22112266538268655,0.06187676219897554,0.28388077178438254,0.1330476456948985,0.22379046434146646,0.12863141686958557,0.29010647251795174,0.050968573081887125,0.2701375418522213,0.1746848633666261,0.16244254712118594,0.07443151522309985,0.22791406096594574,0.04557320819189809,0.26446305433376016,0.1732301919646316,0.15528951411241668,0.16540712759367016,0.19897079512168026,0.05320166587497983,1.9140625,0.33602833074385263,5.0
NLS139,0.9019965202235444,0.08077085398514515,0.7781707181774181,0.17769319562763963,0.6128380912268194,0.039115619546837385,0.808823324253648,0.24147694350590343,0.4625121812224643,0.2840521309221154,0.6134069863323788,0.30214780790937135,0.2570855481092343,0.0857501822368492,0.13592718479137025,0.06436306993942438,0.18858709230096266,0.10066155485339509,0.28829778825653507,0.05754898437131736,0.5588089266208769,0.24044523629092887,0.16971486248991652,0.01659584909712415,0.45697521241285666,0.26934337736231456,0.30921446931862395,0.3415591243741183,0.31622975751994087,0.12787375840288512,0.5530223017896231,0.27130146236157177,0.595481637995781,0.22246372795316074,0.30913318138799645,0.06341380232284988,0.6490235995521794,0.21479335652034595,0.6425357012422035,0.27540882039937264,0.3183913862401567,0.06618050959679617,0.3909330729651085,0.15249028805419343,0.33726504796527346,0.07076079107248041,0.3267655128325484,0.06814586225360225,0.8651427041359462,0.11791803580807149,0.6594215920003678,0.2396663814898387,0.5974494844895137,0.16469619302124225,0.5223416443230142,0.29758271181266405,0.36474772342199446,0.1952341181914064,0.3131398891230544,0.12096676359727468,0.5417315418257425,0.11077092796090685,0.6157081296498084,0.3234268183030079,0.3147573576759526,0.08121031362986152,0.3793140597190813,0.12763151779331622,0.28810114460067715,0.2099256850728884,0.29706809763739295,0.1118953500243564,0.798507910524541,0.16930243945642826,0.4985249692014503,0.3789179860738433,0.5995107226031026,0.20728779801471536,0.5275094095737144,0.3235623089472526,0.37000475861596543,0.33181383766360006,0.4037242009161594,0.1403461680221758,1.953125,0.42790824805091104,5.0
NLS130,0.9055809964466768,0.10967717655971827,0.5990052650932829,0.2377769613097466,0.6267774297400802,0.18347498943774782,0.7352990523268128,0.3227506065027503,0.27372973129751804,0.22004470559015676,0.43134848489710276,0.21463699495652394,0.1192571171513491,0.086345801932345,0.0383905803509998,0.02505834011235916,0.0776818505475412,0.04624159925868302,0.46484227771074504,0.16594342770621315,0.41951419008304847,0.2064918558668763,0.2991148756760851,0.12378497012594106,0.26222428183105295,0.10013815597182045,0.12077502641647597,0.06103625281714892,0.21566086880098106,0.06883039595297753,0.6941797667709364,0.24457645078133,0.27804164732737735,0.16515923945468602,0.38846013907008403,0.08903705280685373,0.35856900264772207,0.1902337597456159,0.40934707214323335,0.1708680584978862,0.15842028601180091,0.062439319101018756,0.571065747644696,0.16345484795602555,0.2554419113277683,0.1808169086183139,0.29353390999866524,0.09328018116844916,0.22878483621765106,0.08159837069048545,0.08214959325349203,0.04790746545956896,0.10487776362182691,0.041756475775592036,0.5042594826038027,0.12512819637864458,0.09779701446097025,0.10282189737477833,0.20824197617955337,0.054963463977535335,0.4236875172119066,0.21119569405600494,0.47278259250401505,0.2389712089524109,0.22929349497151758,0.09329985833040233,0.0770267228496337,0.06110114379966535,0.23011657603220342,0.09813720080573601,0.14413825572396233,0.057154922164750134,0.27946194447857214,0.04995679626567635,0.03361348784541222,0.018732797072587005,0.12158195126448886,0.03353367717327495,0.36564476945611607,0.12697872908395297,0.19292792277003956,0.08931631999835962,0.14852664083529646,0.044691784198413236,1.4453125,0.34053897996411514,5.0
NLS140,0.7668826418539685,0.16811455999164351,0.6471715127889341,0.26054788568861986,0.38169671110978703,0.08279068395170311,0.745194810575239,0.2980741047764143,0.1420493200631186,0.16743456997498535,0.5537516008814605,0.25694374758269334,0.31403140955254977,0.11979085813587372,0.23933790670751537,0.16920574537904484,0.23839991201718905,0.07638649911229956,0.618233455514134,0.3057227565314338,0.10041883982565643,0.08377958309442755,0.44254807026957943,0.20613693272850672,0.10621007428368934,0.10373663893770284,0.11559632519501063,0.1080860718587047,0.09497710282229069,0.03212309565033875,0.42366749398826975,0.22063794183548016,0.6451537650915783,0.1999185616729218,0.27388294839386346,0.06153024213358491,0.700914429460356,0.157009895140689,0.5401007185570997,0.15058806680991638,0.35966778733191584,0.09540922540793662,0.44988730389456616,0.18775758120249506,0.22157021590686923,0.1683150067656469,0.31110950329641024,0.13255047190934757,0.28362691743713964,0.007599153368644723,0.13836847769407762,0.0892445030083597,0.16722092220479368,0.013668733896153668,0.2559215934113209,0.0678389831979728,0.2350910566932263,0.20663940373459408,0.1870477930564503,0.02244745704764209,0.5301019656905577,0.2448165790300624,0.6061627068888713,0.26837229848162075,0.25614925029349817,0.09699486171971276,0.545763085546769,0.22647245920840256,0.32672255945587925,0.2011810422360284,0.3194337936989168,0.12594015467333355,0.055529839777815185,0.04914138471017712,0.34488428245939906,0.1691308800433645,0.20654182933060466,0.06005820757158126,0.2415878235703083,0.13854044311511082,0.46069415760823873,0.14080851557079907,0.292041373323818,0.11235597939525256,1.640625,0.4384754750125713,5.0
NLS127,0.9263754661256394,0.07193852645720436,0.8404746009903594,0.0772772278581976,0.7041978655800882,0.12560984410776874,0.7315823815291086,0.34120479915524604,0.22001027605806844,0.14916540258639407,0.4382678997419235,0.22521251970515815,0.2763063205206274,0.1575059565012584,0.1704994802011302,0.0909609240801609,0.18188253154465733,0.10049677799593104,0.3715127452409449,0.1870037705671759,0.26657331756442815,0.11840853051761786,0.24484915104240698,0.1002793568383174,0.09316584979277723,0.07329755359181109,0.10053534491431777,0.08130554693177436,0.1393580025943049,0.06827890289767782,0.5198197077531306,0.15022856300741058,0.4822930966391522,0.242447743921884,0.2641393274145091,0.09678075243979291,0.24328202209883792,0.06510912965702989,0.4214233914424659,0.20201999771401968,0.1296739561632485,0.047438698075067114,0.23591839612598603,0.07318953955069832,0.29099580215562343,0.15408929297216953,0.14690011045872778,0.06049706455969456,0.28219108712844754,0.07467492483483942,0.24375254322001982,0.15309372642480598,0.17898140269798998,0.07170144915021735,0.06575984189221583,0.04348351059901077,0.1399415035763977,0.14845905811636803,0.07528895148763588,0.042946588115114696,0.48258039217002197,0.22935839010704331,0.5348162592399295,0.22674582453708522,0.28414732622844274,0.11028064055755729,0.36233460764172754,0.22118926528479016,0.3256149236488092,0.15973373068766022,0.12597656002422247,0.056828653676233847,0.2090320935600143,0.15114717134247557,0.138332239233052,0.05981630428704503,0.10120708379763373,0.04764891705545459,0.2392731226187909,0.116230042051664,0.28022465592047807,0.10908007853378082,0.1193034090635943,0.02500597607539661,1.40625,0.41707336921997307,5.0
NLS144,0.9145375698528104,0.07828260786762127,0.39962512771219805,0.2470189818412744,0.6127928502937375,0.06930628398003083,0.7430440741101203,0.35477921077708224,0.24794891626447088,0.18162035701915796,0.49240037660392477,0.2625590199937293,0.4670051210979492,0.24740444979787551,0.16148579100692567,0.13518908630790089,0.2692230161121856,0.15164323782663489,0.6412167369826318,0.3137995497250223,0.39889077322743965,0.20889628296800483,0.35523320363348854,0.1959283753947502,0.11023186145483055,0.054395835395939965,0.1826686854249965,0.09853094549910532,0.1338223276667809,0.07136138719486138,0.4923152091527701,0.09654639531322014,0.2149817073415302,0.1486922671633745,0.22189252712331736,0.022286763316867714,0.6361033807835609,0.2487655648051191,0.2659753528529397,0.09441676008795824,0.35827562477347963,0.09893808670885897,0.431226875705372,0.13549502107003916,0.22587639740507437,0.11085451102616545,0.22419492985299833,0.08593903438493643,0.6140092830840274,0.2370038110246363,0.2604561283292095,0.08244548304570688,0.32420686553276623,0.07823540909085586,0.22685448413706238,0.16024865066868113,0.23810919196080943,0.10758045383338306,0.1415562667650596,0.06611713998682328,0.6940782190409148,0.17920377336796406,0.3667795726015771,0.16476232873149782,0.3382998180880275,0.1234700846301802,0.47066232133200475,0.12345948170748135,0.41393321656598203,0.17281965551953926,0.32197533981088444,0.10129111442498623,0.6433402867695398,0.11903020481068896,0.15366293701837477,0.09054061105747335,0.3513104131052967,0.12593881886550198,0.36389051782616055,0.11158214163807487,0.15932706786352388,0.09653292936759424,0.17892629730498405,0.0768370996290821,1.5234375,0.5002440810494413,5.0
NLS147,0.7296466146432486,0.10902673391389879,0.3512473853100404,0.15230923671454513,0.43454219587571963,0.039305702143343564,0.7487594626839033,0.23464640844057816,0.4078767711997882,0.21665789896756463,0.5098170736725616,0.175561560670433,0.3025925595062976,0.13920456704053782,0.10479182626086711,0.0793466938345438,0.23424229077948738,0.10962663893234631,0.3022066579865951,0.16239808005704587,0.3778855491292748,0.18075210732228353,0.2891221195599423,0.07427102747419458,0.16223206306767118,0.17136532318279663,0.03857159324860626,0.02161961828585493,0.15694451965673437,0.10159340711249203,0.6039451944761064,0.14382631105538307,0.25515845034938134,0.14162661482622152,0.3788743834742101,0.07690189563623842,0.5349641476877205,0.14715440143547512,0.4163261585201913,0.11265830956328601,0.32912688504668913,0.0632503001304015,0.33341274644045227,0.23894079595722686,0.08882506801544579,0.06284971368428645,0.20281790757462934,0.11480597982217468,0.2750172813752441,0.1250844610868242,0.2394135672215841,0.1308881989605902,0.142684683031567,0.030047113415592783,0.2651732786927644,0.16850607928661904,0.07388016579313555,0.0718892940537197,0.17367901700191962,0.0683188622819547,0.2904344977525291,0.11929233436218457,0.4033157210259205,0.1434410398671825,0.18951261636630828,0.06774226693562371,0.2566769342284618,0.12572117338262853,0.08699697119825543,0.1179081601754625,0.20900395143070666,0.07300217379560521,0.10692452156354348,0.059461997149942915,0.14784716676883905,0.12426988883801358,0.07456740469872257,0.012246987221001208,0.11631197276446567,0.1015699327927267,0.09749383220582138,0.0456214984189243,0.09587863301803183,0.033253215455173485,1.796875,0.3125,5.0
NLS142,0.8874642710708003,0.06481828045846197,0.7822190076478867,0.15360816853128,0.6255630258010498,0.07717462235826003,0.6851289953674949,0.31203525460584464,0.346064777271277,0.22048945605868023,0.44790861749679944,0.22071018866264822,0.1442706317959849,0.05885640557713784,0.14086056589535495,0.08129721807812387,0.12628113648245665,0.027413927618072598,0.2683719646407623,0.16674608764674323,0.5505066275130014,0.2764157962895336,0.21171385999030062,0.10832936427488206,0.12777188211218202,0.08263572464641224,0.1373882340104803,0.05039977683547087,0.2925024461863353,0.05162297471963024,0.7349961626943184,0.14404294664657724,0.5631762355582856,0.24735438299334256,0.4051186171495698,0.059307939179682787,0.318527300903276,0.1427450211046687,0.517167228248394,0.22765380734572985,0.20810175422589916,0.030455427662119103,0.15386059497486862,0.06325046387576921,0.46227339126955574,0.1688446474328298,0.18174133310329804,0.05344539672826053,0.6595945770433359,0.14998953816142824,0.5423733169625624,0.1561374041798697,0.3466668008135592,0.101630265492074,0.20841908621419925,0.12357085690107111,0.26561435344564244,0.060430802874089695,0.17860290631824055,0.0422633116616632,0.6660835398146632,0.13391931669156748,0.5452687633043596,0.17992329513119684,0.3522020921015713,0.04707537563732054,0.44308941021787607,0.1310693418086443,0.11625695824078856,0.09258858750912488,0.18650704828585968,0.04887925210143328,0.35345559337198174,0.07254534361348576,0.25657398575022416,0.04516802698463423,0.18331772189141965,0.05549454668602514,0.5448430731635916,0.12335901419941248,0.2542194623641072,0.11457855573406363,0.24569566829747624,0.07701655916990158,1.40625,0.33602833074385263,5.0
NLS141,0.60781362937115,0.16475017953102303,0.8476994180187922,0.10915645583487742,0.5070689698660693,0.07998031771043541,0.6778409726842103,0.3048417247002205,0.32752240343433503,0.1659488667276719,0.4878428640127515,0.2342483386790773,0.153103233840279,0.14266770874878387,0.08308645193610707,0.09306512950528456,0.16410293637157064,0.054635246075750814,0.2683594400525081,0.16149050573185245,0.37854929579333846,0.24621811087050646,0.3067556156831821,0.1341907615497959,0.1482959228398014,0.10706345930599917,0.18676430225733692,0.11003336743081409,0.31876077592577784,0.11869192821377172,0.22740434696170891,0.1557715984735307,0.7085910622640829,0.33011244853928184,0.22841309095989865,0.096764336305095,0.6179713860063717,0.22544888402310004,0.6492391207512996,0.16873234492563252,0.36673120165899015,0.0792556839680541,0.055859467679654926,0.047647882483748225,0.16196507286576486,0.06828676662282186,0.09531732727443071,0.03518076372248768,0.07767127433706698,0.03182223714272325,0.13906476138171756,0.08762401154482885,0.058934210099109006,0.017377778496347477,0.06434279442809983,0.057044012991971385,0.14907331169211865,0.02946567295686389,0.09793735975145682,0.03908538717502631,0.3597440543352766,0.16206998787642268,0.4966707757206339,0.2558478948869441,0.1784221985987708,0.052864233515428925,0.32355995567591933,0.17087972163412787,0.24162279656616192,0.149861175087681,0.19987421385794432,0.05352209867127347,0.3651071677244541,0.12717816101551263,0.18609373503379695,0.08512479612226874,0.1660091922632122,0.036394584227620076,0.30616422319719205,0.1540042759732438,0.20198525734251507,0.135444787874045,0.20322144715837256,0.0842549541011371,1.7578125,0.5093126879064569,5.0
NLS143,0.854441112130597,0.0640260300664321,0.6778712499362316,0.046407542329050096,0.5914500278122119,0.092269077532797,0.6434407561616426,0.3245709287183858,0.1471191235092954,0.1449875013097734,0.4672267537574057,0.24418603548316414,0.3076718088991295,0.1196718613470659,0.1351972161824706,0.1619528113778154,0.3667559531391333,0.12008723617036945,0.32478316563257625,0.15762417416543226,0.11911642780247585,0.04597370525868064,0.4081996888255285,0.18462674934540962,0.03393194408302257,0.02003468668807994,0.03155422073985207,0.021443806073469632,0.05698158910194723,0.026201128972294055,0.20234877601120882,0.07753880008100955,0.14784130831710285,0.11996539828145329,0.11494968276945423,0.047120789192152734,0.3565454166884103,0.1446307676451084,0.22597703864715868,0.10312981428929599,0.23347612461681896,0.07329580079961176,0.20231328217340594,0.08325032219358448,0.09686941617151754,0.08378648681886564,0.15395205093295633,0.05873069710348748,0.14795684147647428,0.08930306084397747,0.07670544843529217,0.042557700846377215,0.12361442277147956,0.04273079676789915,0.23533978039192321,0.11795912305593485,0.18237996525716946,0.0826915631194158,0.18315192663520513,0.08002847957105919,0.08806914738592515,0.04239970058245507,0.21313570720374497,0.09660577844183547,0.14504878526378595,0.059537036044200506,0.1366885665484999,0.07141344627876972,0.1994231124357393,0.0843561401759238,0.13909157509723094,0.050663069634896606,0.15396076507803869,0.077704858677261,0.07760819428722421,0.042788803203251236,0.10869000699910192,0.03382052795486284,0.05114929053434689,0.038996159712679654,0.02277168041118575,0.007072620495938239,0.05204890712610734,0.019783909061784056,1.40625,0.43498159084609545,5.0
NLS148,0.8131783801428755,0.07023468558313048,0.8644030176646555,0.036304735650562685,0.5961275736200007,0.04598358012743722,0.7158336945701574,0.22863442392710975,0.4077633105055175,0.1048007830556912,0.4867121286554353,0.18652261119913252,0.29369884211595937,0.12582865568726143,0.23212883504019327,0.11768360837907511,0.22828924216311122,0.06614808489953929,0.5069418790479602,0.23713167221117953,0.4220678240572748,0.2112607028867976,0.3616782916619937,0.1592007774872925,0.09437817271629104,0.06897323969540906,0.051024132417254606,0.0077030711722332655,0.2902493269224677,0.13305568240509263,0.32710271164024246,0.17585416709558352,0.4187776032408873,0.25404061041689746,0.22875501813031618,0.06151755493110785,0.6383558761011259,0.26326623904629814,0.5648727882015596,0.17299088463312287,0.39305404930931787,0.09646426478408182,0.3799067304253298,0.17209539544873742,0.23177881057180688,0.12094918874050652,0.24463931155306268,0.05751398936039887,0.12658295256861324,0.12848913280666333,0.13433655618270035,0.09215135346286049,0.07747476895090315,0.0353564959971941,0.21618475707095733,0.10701051230139606,0.14079457300187612,0.10475580725050605,0.11385387852807502,0.037042188222440306,0.39654295362543046,0.17310295434075967,0.45872144009464755,0.2519727870507392,0.1999418375369179,0.09411386796937794,0.3221854617673756,0.11969035012788737,0.28375336535082857,0.17229111741617403,0.15929635078129903,0.0602161368716817,0.2561454870815226,0.16843807405518443,0.16853413045654575,0.12272202406561412,0.1305443981018524,0.05823546552541097,0.3320477774414293,0.16110194505091882,0.09418513019293313,0.07289643001662562,0.1514527290989341,0.04086430233984319,1.640625,0.546875,5.0
NLS146,0.7816029346761633,0.06449834646011048,0.6677142060511716,0.12817606303407808,0.4636676197778651,0.07912235649781775,0.6332469444608081,0.2954634742821487,0.202831505327065,0.2009128525232459,0.4395708888228578,0.21097927400729438,0.49466412059091425,0.13386725540161293,0.307233685645389,0.2909103351765975,0.2733030788738251,0.10271501425120258,0.4683210085324518,0.26953816702391775,0.18132790070347282,0.16767730158431868,0.3448040696832859,0.1799610017027712,0.17850627343558192,0.03503125970202243,0.21407708416243518,0.1541301168087427,0.20624154048589202,0.02928561346445046,0.5833413405373296,0.09963752633067736,0.5737799376211243,0.18614359926670085,0.42602285091209585,0.10115402640537456,0.7642576823716294,0.11118888956631182,0.31033598284737257,0.21391624837270823,0.42750434983201463,0.136957865331373,0.4728240938794569,0.20216086737976177,0.4977905971389106,0.21593125175588843,0.30325869454790205,0.13703678001498978,0.4273356642880143,0.1290159580634067,0.35079206153337966,0.15693690198885227,0.21630675566619625,0.06194179664382249,0.3979793569688985,0.2032683167953499,0.319518776201121,0.16326654359667822,0.25738927566331726,0.12982931251252725,0.7481563991807002,0.08895277205792812,0.44324736670479004,0.24840881198244627,0.3750779968047474,0.09526651895738637,0.30945557612462704,0.17511694987832427,0.5298839735641888,0.18927353037958863,0.22405678927120642,0.06532642271422959,0.15472298504372156,0.09804814648602787,0.3738932669633017,0.22828217484337265,0.1242297507165541,0.021379210317794464,0.13781545361302602,0.06716917484936273,0.2694624604026911,0.20860412540010906,0.12502996342622213,0.05347541506278381,1.4453125,0.36225072248030094,5.0
NLS152,0.8492031597941988,0.13281026566825255,0.6590841776431408,0.30820543618912344,0.5261498804494348,0.08791035671255096,0.7800251592149503,0.20564023141232474,0.5039182714003698,0.20132808401263416,0.5385379239150547,0.19819694816486463,0.5167609023551626,0.117729619294417,0.35482550582741923,0.18992388478145303,0.28706232827026595,0.0933549017237002,0.11670395732442511,0.0666041169575838,0.28003265427612145,0.15534900328833343,0.1881383229122681,0.08892619513563013,0.06983333407931942,0.06926933014332988,0.2334541002205305,0.14291544260683592,0.2821803269655173,0.07628965911829111,0.5213315814634568,0.13070462119292436,0.3295590480583739,0.20977082237292344,0.2838340192306498,0.04793052225081703,0.434758472040527,0.10059136266139754,0.49282274830576017,0.24933296133946328,0.24802225444053957,0.06956958475925307,0.13465697272035154,0.06454212812103517,0.4160909111439115,0.19626520859410043,0.1208625833706138,0.035130999201318194,0.15973168422540635,0.06121200756178556,0.11101060763294215,0.05982219650767209,0.12303552147838781,0.046368275020138086,0.06892523598600934,0.050779702398343764,0.048234337877858094,0.04973197208681152,0.10822915868424324,0.02318119680134224,0.7354188202972832,0.0890365996093122,0.6166695128871502,0.304833999181747,0.34714456489233225,0.07533006104186225,0.3583417974429424,0.12454531153988051,0.4603882113907753,0.11811265521992699,0.3132752442240401,0.03712327709122068,0.21905229793940192,0.10841317050365494,0.1797199361635529,0.11017517031996214,0.13403577136982883,0.06268384695010167,0.21080281494840936,0.10338024326841969,0.27733871147328604,0.20335839352903903,0.19702579020773986,0.08336928961798912,1.7578125,0.3268203228648733,5.0
