sid,state,side_label,rows_used,raw_mag_mean_mps2,unit,median_raw_mag,mean_raw_mag,meta_n_chunks,meta_n_windows,mag_chunk_kurt_mean,mag_chunk_kurt_std,mag_chunk_skew_mean,mag_chunk_skew_std,mag_spec_dom_freq_mean,mag_spec_dom_freq_std,mag_spec_entropy_mean,mag_spec_entropy_std,mag_spec_high_logp_mean,mag_spec_high_logp_std,mag_spec_high_ratio_mean,mag_spec_high_ratio_std,mag_spec_loco_logp_mean,mag_spec_loco_logp_std,mag_spec_loco_ratio_mean,mag_spec_loco_ratio_std,mag_spec_trem_logp_mean,mag_spec_trem_logp_std,mag_spec_trem_ratio_mean,mag_spec_trem_ratio_std,mag_win_iqr_mean_mean,mag_win_iqr_mean_std,mag_win_iqr_std_mean,mag_win_iqr_std_std,mag_win_jerk_rms_mean_mean,mag_win_jerk_rms_mean_std,mag_win_jerk_rms_std_mean,mag_win_jerk_rms_std_std,mag_win_mean_mean_mean,mag_win_mean_mean_std,mag_win_mean_std_mean,mag_win_mean_std_std,mag_win_p50_mean_mean,mag_win_p50_mean_std,mag_win_p50_std_mean,mag_win_p50_std_std,mag_win_range_mean_mean,mag_win_range_mean_std,mag_win_range_std_mean,mag_win_range_std_std,mag_win_rms_mean_mean,mag_win_rms_mean_std,mag_win_rms_std_mean,mag_win_rms_std_std,mag_win_std_mean_mean,mag_win_std_mean_std,mag_win_std_std_mean,mag_win_std_std_std,mag_win_zcr_mean_mean,mag_win_zcr_mean_std,mag_win_zcr_std_mean,mag_win_zcr_std_std,off_updrs3,on_updrs3,off_valid_subitems,on_valid_subitems,off_invalid_subitems,on_invalid_subitems,target_updrs3
hbv023,pre,MAS,86011,9.990092112085994,g_converted_to_mps2,0.9725721792189158,1.0187058895837005,1.0,14.0,0.6783583028559721,0.0,0.9666290589065909,0.0,3.30078125,0.0,7.748152057582453,0.0,-0.5233710738598365,0.0,0.054539885622999794,0.0,-0.2727670663100297,0.0,0.09712213715022354,0.0,0.6657481723740379,0.0,0.8430114416634833,0.0,2.7861870316746855,0.0,0.7584890022248884,0.0,51.930087852895966,0.0,8.380131602910788,0.0,9.988575691178442,0.0,0.029442531074405445,0.0,9.475295663886326,0.0,0.16529455978277013,0.0,12.263396278027843,0.0,1.9788320102215633,0.0,10.238600120367181,0.0,0.081577497416735,0.0,2.2154007154930584,0.0,0.3937966246979665,0.0,0.34331027903648936,0.0,0.015463913225658616,0.0,61.0,40.0,33,33,0,0,61.0
hbv023,post,MAS,75327,10.004270397409735,g_converted_to_mps2,0.9712009188368418,1.0201516723253847,1.0,12.0,0.09184240615884542,0.0,0.7421824279272174,0.0,3.4375,0.0,7.443449392325087,0.0,-0.6030058052439251,0.0,0.03806760590101909,0.0,-0.265217199453069,0.0,0.0828598552672581,0.0,0.7575613070891656,0.0,0.87321799496577,0.0,3.554225112583493,0.0,0.4914949061783323,0.0,57.4360206044796,0.0,2.852464481596386,0.0,9.9989794363811,0.0,0.05241214172593105,0.0,9.51018013094457,0.0,0.1559017681544449,0.0,13.755338481693608,0.0,2.4188512568127254,0.0,10.316802161272982,0.0,0.057169768193516435,0.0,2.536862469323175,0.0,0.14719791849498437,0.0,0.3420979410127991,0.0,0.0049363369502532445,0.0,61.0,40.0,33,33,0,0,40.0
hbv024,pre,LAS,34504,10.538805815571903,g_converted_to_mps2,1.0483430374794496,1.0746591155564746,1.0,5.0,1.0969053846553356,0.0,0.7765528559630879,0.0,1.826171875,0.0,7.310359155692051,0.0,-0.4544487730970628,0.0,0.08101472136127034,0.0,0.3319344739147542,0.0,0.4953899475710495,0.0,0.2513280039056443,0.0,0.41147240941806434,0.0,2.402926905413771,0.0,0.31226696337722687,0.0,43.14672662555525,0.0,2.613011481830068,0.0,10.515653721506068,0.0,0.11335068854167318,0.0,10.321774133332903,0.0,0.13818283225642494,0.0,12.503651528796151,0.0,1.096803446640185,0.0,10.692740775854052,0.0,0.14114695109473158,0.0,1.9321467884978538,0.0,0.17209003427093936,0.0,0.3659432387312187,0.0,0.020127768778766666,0.0,47.0,32.0,33,33,0,0,47.0
hbv024,post,LAS,42900,10.712976270137402,g_converted_to_mps2,1.0478282161108785,1.0924195591906922,1.0,7.0,0.2703103539468068,0.0,0.6659716885445593,0.0,3.037109375,0.0,8.6874101974225,0.0,-0.4236088599823127,0.0,0.06502260703071784,0.0,0.2589273569285009,0.0,0.3130405479722689,0.0,0.5174592262283491,0.0,0.5677177389288586,0.0,3.2148555455470027,0.0,0.7607878020669976,0.0,51.81549966291504,0.0,6.020378262749474,0.0,10.720243565184463,0.0,0.2925038660858462,0.0,10.373777095283218,0.0,0.3083015284921377,0.0,14.017668438283048,0.0,1.9194949716421679,0.0,10.969258817408578,0.0,0.346583785234683,0.0,2.303305395919778,0.0,0.36105812282276895,0.0,0.34342952539947535,0.0,0.021522564603250135,0.0,47.0,32.0,33,33,0,0,32.0
hbv043,pre,LAS,35373,10.200901992854936,g_converted_to_mps2,0.998853125125252,1.0402025149113034,1.0,5.0,-0.11726798862754961,0.0,0.5952920957446131,0.0,4.130859375,0.0,7.525169308708955,0.0,-0.6891475896826953,0.0,0.03807413405512034,0.0,-0.08162256530402906,0.0,0.15422509948235533,0.0,0.6322648277172307,0.0,0.7980726946787813,0.0,3.367914465022541,0.0,0.9458057523797635,0.0,56.893719119631385,0.0,10.662378457487572,0.0,10.237359886236323,0.0,0.08410734223501061,0.0,9.728841173785066,0.0,0.06434748645480844,0.0,11.029489525644724,0.0,1.106675426142854,0.0,10.513845150988121,0.0,0.17068272037732032,0.0,2.3603479307558866,0.0,0.43384168821104996,0.0,0.40233722871452426,0.0,0.010505597811387159,0.0,30.0,12.0,33,33,0,0,30.0
hbv043,post,LAS,18856,10.395049326620748,g_converted_to_mps2,1.0193829228623414,1.0600000333060475,1.0,3.0,0.08514315376939985,0.0,0.4365305518152232,0.0,3.891834570519618,0.0,5.5825286939648056,0.0,-0.6157104612780696,0.0,0.023825370595826574,0.0,-0.0983558483273921,0.0,0.07841412084095166,0.0,0.953740106097941,0.0,0.8840772847149735,0.0,3.898167125510287,0.0,1.3238115613311656,0.0,65.4172128418257,0.0,8.732792083364563,0.0,10.418576658022117,0.0,0.16285712234915245,0.0,9.990125469667094,0.0,0.07152186327036088,0.0,15.04590322389499,0.0,1.9825658084755455,0.0,10.802004501579523,0.0,0.2213562901360967,0.0,2.830782950878401,0.0,0.3817141901477059,0.0,0.38286032276015586,0.0,0.010410844147951962,0.0,30.0,12.0,33,33,0,0,12.0
hbv047,pre,LAS,28613,10.026282468280948,g_converted_to_mps2,0.9975811075214039,1.0223962788802443,1.0,4.0,3.1825523173347676,0.0,1.381381601995743,0.0,3.662109375,0.0,7.905937211587922,0.0,-0.3148800342833848,0.0,0.12059420977896945,0.0,-0.14223931584168858,0.0,0.1794597979667729,0.0,0.44465653502105384,0.0,0.6932071369329788,0.0,1.8113921416895522,0.0,0.33279040272412275,0.0,46.9308447172573,0.0,3.775060871032129,0.0,10.034675354644978,0.0,0.023831306172381758,0.0,9.764118740864383,0.0,0.050766784208579344,0.0,11.030201736292833,0.0,0.5378592906902424,0.0,10.185404558698343,0.0,0.05983605308026418,0.0,1.7317045758876237,0.0,0.22796542540012815,0.0,0.4461602671118531,0.0,0.025079965254713874,0.0,53.0,38.0,33,33,0,0,53.0
hbv047,post,LAS,27921,10.24974116285631,g_converted_to_mps2,1.0110868065419114,1.0451827242591825,1.0,4.0,2.9011680529700294,0.0,1.1542860111620203,0.0,3.837890625,0.0,7.7351742795390805,0.0,-0.2561821564504875,0.0,0.09119009366220034,0.0,0.1319187451371985,0.0,0.22286843496711453,0.0,0.6111219605189825,0.0,0.6718182212793508,0.0,2.367921372704461,0.0,0.465491946016588,0.0,59.913010358946494,0.0,3.5801185238544537,0.0,10.25835813105896,0.0,0.0400004281647249,0.0,9.894716304037946,0.0,0.03323096318017314,0.0,16.949748997667584,0.0,3.184062463236495,0.0,10.533990031369541,0.0,0.0803661691967483,0.0,2.386968760545532,0.0,0.19563552593303574,0.0,0.40066777963272115,0.0,0.005279261536174252,0.0,53.0,38.0,33,33,0,0,38.0
hbv058,pre,MAS,41178,10.394368260755767,g_converted_to_mps2,1.0596866873718789,1.0599305839155846,1.0,6.0,1.3158825389987738,0.0,0.3015075829166911,0.0,4.091796875,0.0,7.909393106089455,0.0,-0.3309208472078612,0.0,0.18548198957710996,0.0,-0.8345666289472704,0.0,0.05816422743748073,0.0,0.25876057923073753,0.0,0.721079538584271,0.0,2.268432347547016,0.0,0.37303007414961215,0.0,41.772414732614145,0.0,6.989145396142862,0.0,10.43413054737887,0.0,0.060316120569864975,0.0,10.468090655786835,0.0,0.1488092446512395,0.0,9.89106179539428,0.0,3.421251517139833,0.0,10.544914594418424,0.0,0.08147719876807769,0.0,1.5151520903144944,0.0,0.17736450199494733,0.0,0.46104618809126324,0.0,0.04925503545563718,0.0,46.0,42.0,33,33,0,0,46.0
hbv058,post,MAS,83594,10.712827552038576,g_converted_to_mps2,1.0944510060752255,1.0924043941650388,1.0,13.0,-0.027842536507291626,0.0,0.17609107415836422,0.0,4.169921875,0.0,8.339989010479911,0.0,0.04837864896010393,0.0,0.27745165883626616,0.0,-0.5535976115836425,0.0,0.06937628897787984,0.0,0.38651213386708194,0.0,0.6043949272981357,0.0,2.8656721781550023,0.0,0.266979502599476,0.0,57.92297628555612,0.0,5.254703722135489,0.0,10.68517785098719,0.0,0.2219398860764046,0.0,10.72487854415962,0.0,0.19962814367990603,0.0,11.380114281561305,0.0,2.1194379415776994,0.0,10.865618006586129,0.0,0.23792663342288126,0.0,1.967944615698168,0.0,0.15223244472345157,0.0,0.5226659817644792,0.0,0.03912719176584984,0.0,46.0,42.0,33,33,0,0,42.0
hbv063,pre,MAS,68589,10.20919361549049,g_converted_to_mps2,1.0187686185850255,1.0410480251146406,1.0,11.0,-0.0069969739357551575,0.0,0.5647572012043935,0.0,3.515625,0.0,7.632997969552591,0.0,-0.49811859427289684,0.0,0.13102422717015397,0.0,-0.9913408431109736,0.0,0.04208519636742275,0.0,0.29511889968828153,0.0,0.8139338319200021,0.0,2.1973612145645673,0.0,0.455922586989837,0.0,39.05862198215104,0.0,3.760944640625281,0.0,10.19023635015789,0.0,0.07065487893730596,0.0,9.991603307358565,0.0,0.11982394401224407,0.0,7.752112584815237,0.0,0.8745967119542418,0.0,10.298444249280761,0.0,0.08568267641302123,0.0,1.4803205167801068,0.0,0.16744449881776843,0.0,0.4200940962209744,0.0,0.02570845865765156,0.0,32.0,12.0,33,33,0,0,32.0
hbv063,post,MAS,51940,11.142920106612896,g_converted_to_mps2,1.1336106662360095,1.1362616292630914,1.0,8.0,0.10428432278891542,0.0,0.1855676874183254,0.0,3.779296875,0.0,7.608996519044047,0.0,-0.5283478738737512,0.0,0.05644775795378409,0.0,-0.5052440412695459,0.0,0.05953200773103081,0.0,0.655396693469626,0.0,0.8617697874768488,0.0,3.0243150600100597,0.0,0.4863027986395542,0.0,60.243249840896084,0.0,8.297625349607982,0.0,11.15742851940583,0.0,0.2939179029239072,0.0,11.172565449790953,0.0,0.37083455036831203,0.0,13.047122676599889,0.0,2.3738996560589,0.0,11.376813217449667,0.0,0.33550525797594194,0.0,2.2122103564031583,0.0,0.27562511238966986,0.0,0.48539232053422376,0.0,0.045907952609155395,0.0,32.0,12.0,33,33,0,0,12.0
hbv077,pre,LAS,83079,9.99089938371981,g_converted_to_mps2,0.9848900582881246,1.0187882083810282,1.0,13.0,0.08075169953469308,0.0,0.6150962553290075,0.0,3.603515625,0.0,7.244952493084088,0.0,-0.16752219730602494,0.0,0.07297672998579577,0.0,-0.24675840055005918,0.0,0.06080624652532809,0.0,0.9043890570540382,0.0,0.8611834072689498,0.0,4.4181209883316725,0.0,0.3772583029759239,0.0,73.98907000780743,0.0,4.693436356462038,0.0,9.986238499554926,0.0,0.05304654664615207,0.0,9.65751471190167,0.0,0.1053267054591379,0.0,15.384320458827155,0.0,0.6543767550315188,0.0,10.436939057635929,0.0,0.09310702758794706,0.0,3.028609871905034,0.0,0.19522999023688853,0.0,0.41838962373186067,0.0,0.014591265048558615,0.0,17.0,19.0,33,33,0,0,17.0
hbv077,post,LAS,78749,10.049378151873924,g_converted_to_mps2,1.005736248934162,1.0247513831812007,1.0,13.0,-0.7027866925057333,0.0,0.3337862330060872,0.0,3.642578125,0.0,6.7937830410675,0.0,-0.16278462363494808,0.0,0.06339316744312251,0.0,-0.21537174293610903,0.0,0.056163651074427605,0.0,0.9786129030672464,0.0,0.8778897504301449,0.0,5.239389117973569,0.0,1.0733882952508988,0.0,77.90705281611245,0.0,9.23053218313476,0.0,10.050481540998446,0.0,0.06404432120428184,0.0,9.868698881425438,0.0,0.26378566407703236,0.0,14.71936093632324,0.0,1.2942646460193812,0.0,10.546235887576275,0.0,0.12402375250015608,0.0,3.172620681353016,0.0,0.39581614268258397,0.0,0.4209580069346347,0.0,0.020127834325838544,0.0,17.0,19.0,33,33,0,0,19.0
hbv079,pre,MAS,79717,10.15865280261664,g_converted_to_mps2,0.9982748263033898,1.0358942964841857,1.0,13.0,2.979081865584246,0.0,1.3037891632358094,0.0,4.033203125,0.0,8.104641186961668,0.0,-0.39276142077922116,0.0,0.09376850574132521,0.0,-0.5234958162339077,0.0,0.06939410835086937,0.0,0.5493603541478909,0.0,0.8206892981758381,0.0,2.306477481931183,0.0,0.5746005515811413,0.0,54.188195819559525,0.0,8.681095139110894,0.0,10.158476688921585,0.0,0.06706849396251834,0.0,9.746815838277369,0.0,0.13584530145321952,0.0,13.076844222222668,0.0,3.9817512568029674,0.0,10.361031053484016,0.0,0.06708528496058609,0.0,2.0118627890239478,0.0,0.329736595805607,0.0,0.43213047386670095,0.0,0.014915430752006789,0.0,34.0,27.0,33,33,0,0,34.0
hbv079,post,MAS,51689,11.348183630702648,g_converted_to_mps2,1.1133953457922299,1.1571926836078223,1.0,8.0,0.6429199416989979,0.0,0.7461314579315377,0.0,3.96484375,0.0,8.877411183703948,0.0,0.0047028881383592595,0.0,0.1328240296145515,0.0,-0.08416551347173105,0.0,0.10824510102957739,0.0,0.7222618237953559,0.0,0.6931633426908774,0.0,3.7942907567719466,0.0,0.44501574031809266,0.0,72.69485967128429,0.0,5.680655861869401,0.0,11.394477189617524,0.0,0.2585398747135912,0.0,10.976122709971959,0.0,0.29683001808928106,0.0,17.60518911855589,0.0,2.957160842817487,0.0,11.712018937861842,0.0,0.3025332748076377,0.0,2.7035723616191887,0.0,0.22947151709550914,0.0,0.4386477462437396,0.0,0.021063360402246305,0.0,34.0,27.0,33,33,0,0,27.0
hbv090,pre,MAS,119975,10.022935946111973,g_converted_to_mps2,1.0252234468563313,1.022055028588965,1.0,19.0,-0.7273031789071531,0.0,0.19033558254470825,0.0,3.8671875,0.0,5.842508719588276,0.0,-0.48145965946868957,0.0,0.02379918611740763,0.0,-0.4674976606147773,0.0,0.02457673033115649,0.0,1.119767552708228,0.0,0.9501437534805018,0.0,5.907132921918721,0.0,1.0520999180582058,0.0,87.27370707399473,0.0,11.694441186562537,0.0,10.028321392386529,0.0,0.09252426485454979,0.0,10.184953722239841,0.0,0.18571738461611742,0.0,15.959950510466149,0.0,0.9572909945443296,0.0,10.663201992273466,0.0,0.1283593070203093,0.0,3.599371390249156,0.0,0.4348422083874154,0.0,0.3864335295668219,0.0,0.005664444762775212,0.0,62.0,35.0,33,33,0,0,62.0
