n_pd,subsample_idx,seed,ccc,mae,r,wall_s
30,38,42,0.2520412081493551,9.94112827198177,0.2772575059708817,16.6
30,38,7,0.27203358663238053,9.2668784786322,0.28959700671400485,16.7
30,39,7,0.36756497322956744,10.433108671012652,0.3689288651261826,16.4
30,40,7,0.42353651599938896,8.446756826371072,0.46102056565728616,16.3
30,39,1337,0.29073588048678145,9.354147693345658,0.293264670660455,16.9
30,39,42,0.227077114242088,7.764456448633206,0.2587811808370453,17.0
30,40,42,0.7397154751542542,6.362014756622781,0.7658328065705555,16.9
30,40,1337,0.5817946628026339,8.135456525373964,0.5834387682468998,17.0
30,41,1337,0.6271615505470635,5.844268595830766,0.6444126961322613,16.7
30,41,7,0.5696963067578453,6.595661222481954,0.5786349478757425,16.7
30,41,42,0.18315798406111267,7.693640119269037,0.2000256276252885,17.2
30,42,42,0.11681121289258728,10.362748080787267,0.12113729385189964,17.3
30,42,1337,0.5323039621478942,8.040314370852558,0.5374353996334682,16.8
30,42,7,-0.09958633538136816,9.94682549321202,-0.11234075239522065,16.5
30,43,42,0.479324160221985,6.793428640773017,0.5687234492600751,16.2
30,43,7,0.44802043033781347,7.495347920157978,0.4588712013683897,15.9
30,43,1337,0.32377199280032914,8.412735821992412,0.3361843905469896,16.4
30,44,7,0.2832120714654655,9.063309819726994,0.29637336967329353,16.1
30,44,42,0.49032601711704527,6.365974660027585,0.5191118025859423,16.6
30,44,1337,0.347884520415364,10.359042458639859,0.3652025403791987,16.4
30,45,42,0.35689810683357837,8.297980301644225,0.3753270734353856,16.4
30,45,7,0.6014263890452601,6.82154771616346,0.6080709945825179,16.4
30,45,1337,0.5324967497895541,7.729748166067968,0.5540673439287241,16.8
30,46,42,0.1294349267057902,10.592102681292811,0.13394703392232016,16.7
30,46,1337,0.2984972687664118,6.8551295916992165,0.30354265969674,16.9
30,46,7,0.3938088665631161,9.553598813553027,0.39725771852958075,16.9
30,47,42,0.47998442659505103,8.306882682397166,0.5143135734912829,16.8
30,47,1337,0.05127890785549946,7.9546250984413325,0.05910884150724862,17.1
30,47,7,0.6181077188895276,6.351114823854496,0.6370475910766399,17.7
30,48,42,0.4708679460665489,8.36327895491403,0.5012126931174754,15.9
30,48,1337,0.3002993244480525,8.161364165442803,0.3106015296075633,16.1
30,48,7,0.39760064388387056,8.945250027650756,0.39996377047238496,16.0
30,49,42,0.43693091063725986,8.795139534068044,0.4429228273210249,17.0
30,49,7,0.25760690969188876,7.9800449647531915,0.27780065197813086,16.2
30,49,1337,0.3159602564898003,8.968532897950464,0.3296779847979729,16.5
50,0,42,0.19896817936725728,10.145546045016495,0.20574473357943218,58.6
50,0,1337,0.41316291876317596,8.757918575484416,0.4311333020409615,58.9
50,1,1337,0.622016202260519,7.352505577955301,0.6320538653295836,60.0
50,1,7,0.5484365826987617,8.190348753170769,0.5582724719623806,59.5
50,2,7,0.2769078971618838,7.393363546969474,0.3074912879627468,58.6
50,1,42,0.552067863946588,7.246905940320724,0.5646351311143784,61.9
50,0,7,0.6101010154575986,7.987941873625739,0.617645926650789,64.1
50,2,1337,0.3855678770222563,7.394980198033434,0.3951124823640317,62.6
50,3,42,0.17426786071961795,9.64504563238846,0.19137130194306998,61.3
50,2,42,0.5918725933453748,7.076653840009985,0.5992429834526807,63.6
50,3,1337,0.5490164521413334,7.128100434354987,0.561851509725553,58.9
50,4,42,0.6050251825608787,6.589237259692602,0.6184679312716042,58.9
50,3,7,0.40652956739326107,8.740140325766165,0.4210073071685941,59.6
50,4,1337,0.48527703599688,7.127253903740583,0.4943616551243607,60.2
50,5,42,0.37768821815565706,7.643172415131995,0.3881001147657052,60.2
50,4,7,0.6684137178338497,6.124457249956964,0.67587740672055,62.2
50,5,1337,0.4502354146756849,9.22176421284369,0.4617201551701465,57.9
50,5,7,0.5114225399848511,7.181146136378772,0.5353476884552133,60.2
50,6,42,0.5471430884971259,7.886304142301756,0.556475798585937,59.2
50,6,7,0.4023988611468879,8.663290933842342,0.4179688521128507,58.5
50,7,42,0.31729679716747633,8.663452437440897,0.35979360683515105,59.6
50,6,1337,0.4043323104620989,8.623080723093889,0.4128820670456285,61.2
50,7,7,0.38165717043635244,8.919347188683796,0.39792224395876424,59.2
50,8,1337,0.5589226495397887,6.693779129826644,0.5687747433191108,59.9
50,7,1337,0.42006042809539734,6.5590379013366125,0.4604632226772737,61.6
50,8,42,0.39097663306226543,10.233904729354876,0.3921339604903955,60.4
50,8,7,0.3853516047893732,9.338839966098755,0.4037624339459221,57.0
50,9,42,0.5075657824675421,8.308089759469675,0.5233849066209171,60.3
50,9,1337,0.3555722581127046,9.304047934279163,0.3635427856560034,61.2
50,10,42,0.4537333566332109,8.955871589787108,0.46484233707272044,58.5
50,9,7,0.2746191606259853,8.633181678105553,0.27972231863961083,62.6
50,10,1337,0.3899543809971182,9.3793556557297,0.394916361620734,63.3
50,10,7,0.4159611395237076,8.068838000841867,0.43208010624181353,60.0
50,11,42,0.659117041270052,6.554317210176846,0.6810501174684934,59.1
50,11,7,0.5715670369845666,7.805143270160019,0.5766840252920598,61.4
50,12,1337,0.41309222504083404,9.530082790791035,0.42958125739348063,59.3
50,12,7,0.5426507815965963,8.514876084928494,0.5546845887334172,58.6
50,12,42,0.629275726316006,6.669391251341409,0.6456509947304016,61.6
50,11,1337,0.48214515847033307,8.74277144930375,0.48935821609525365,63.9
50,13,7,0.6415063583641243,6.928367073789588,0.6810842881966475,59.5
50,13,42,0.4140272692881366,8.59974102310091,0.41764606265597215,61.5
50,14,42,0.6015662496046751,8.530673469578268,0.6064523267902028,59.5
50,13,1337,0.31691296134845903,8.335800925840966,0.33411019678194753,63.2
50,14,1337,0.03340934428305882,10.488400759626026,0.03583552107742409,57.9
50,15,42,0.45432516690465596,8.6780203209291,0.46555029459374053,58.3
50,14,7,0.1722410885342241,9.729510747343175,0.17743394423872758,60.8
50,15,1337,0.4899591641277197,8.056353418204806,0.5003678266881525,60.2
50,15,7,0.41158810885004044,8.613949723605257,0.4232071547547051,60.9
50,16,42,0.5638807940260352,7.652444622375846,0.5687021841259872,58.9
