sid,nl_i12_ap_lyap_mean,nl_i12_ap_lyap_std,nl_i12_ap_apen_mean,nl_i12_ap_apen_std,nl_i12_ap_freq_centroid_std_mean,nl_i12_ap_freq_centroid_std_std,nl_i12_ap_dom_freq_std_mean,nl_i12_ap_dom_freq_std_std,nl_i12_ap_freq_drift_slope_mean,nl_i12_ap_freq_drift_slope_std,nl_i12_ap_rqa_rr_mean,nl_i12_ap_rqa_rr_std,nl_i12_ap_rqa_det_mean,nl_i12_ap_rqa_det_std,nl_i12_ap_rqa_avgline_mean,nl_i12_ap_rqa_avgline_std,nl_i12_ap_rqa_lmax_mean,nl_i12_ap_rqa_lmax_std,nl_i12_ap_rqa_lam_mean,nl_i12_ap_rqa_lam_std,nl_i12_ap_rqa_tt_mean,nl_i12_ap_rqa_tt_std,nl_i12_ml_lyap_mean,nl_i12_ml_lyap_std,nl_i12_ml_apen_mean,nl_i12_ml_apen_std,nl_i12_ml_freq_centroid_std_mean,nl_i12_ml_freq_centroid_std_std,nl_i12_ml_dom_freq_std_mean,nl_i12_ml_dom_freq_std_std,nl_i12_ml_freq_drift_slope_mean,nl_i12_ml_freq_drift_slope_std,nl_i12_apen_ratio_ap_ml_mean,nl_i12_apen_ratio_ap_ml_std,nl_i10_ap_rqa_rr_mean,nl_i10_ap_rqa_rr_std,nl_i10_ap_rqa_det_mean,nl_i10_ap_rqa_det_std,nl_i10_ap_rqa_avgline_mean,nl_i10_ap_rqa_avgline_std,nl_i10_ap_rqa_lmax_mean,nl_i10_ap_rqa_lmax_std,nl_i10_ap_rqa_lam_mean,nl_i10_ap_rqa_lam_std,nl_i10_ap_rqa_tt_mean,nl_i10_ap_rqa_tt_std,nl_i10_ap_lyap_mean,nl_i10_ap_lyap_std,nl_i10_ap_mfdfa_h_q-3_mean,nl_i10_ap_mfdfa_h_q-3_std,nl_i10_ap_mfdfa_h_q3_mean,nl_i10_ap_mfdfa_h_q3_std,nl_i10_ap_mfdfa_width_mean,nl_i10_ap_mfdfa_width_std,nl_i10_ap_mfdfa_h_var_mean,nl_i10_ap_mfdfa_h_var_std,nl_i10_ml_rqa_rr_mean,nl_i10_ml_rqa_rr_std,nl_i10_ml_rqa_det_mean,nl_i10_ml_rqa_det_std,nl_i10_ml_rqa_avgline_mean,nl_i10_ml_rqa_avgline_std,nl_i10_ml_rqa_lmax_mean,nl_i10_ml_rqa_lmax_std,nl_i10_ml_rqa_lam_mean,nl_i10_ml_rqa_lam_std,nl_i10_ml_rqa_tt_mean,nl_i10_ml_rqa_tt_std,nl_i10_ml_lyap_mean,nl_i10_ml_lyap_std,nl_i10_n_strides_dfa_mean,nl_i10_n_strides_dfa_std
NLS121,0.06254410001846232,0.006533401164584687,0.36182671720367987,0.11616585847599939,1.6570730038472723,0.032129167081701326,2.320808954584236,0.006514015162678577,-0.02196031874925284,0.00843771088880878,0.1,0.0,0.697771847898599,0.04282855236824551,3.7136152154787085,0.07930705310419972,85.5,50.5,0.7207227040249056,0.034073826995774936,4.398808484114534,0.2385927714046434,0.06051280548175181,0.001966204951729684,0.2570614269875363,0.057272464209276314,1.6383704701182347,0.025470267518618805,1.9061973056155719,0.19415501134744173,-0.01410299571931206,0.0015627698538227836,1.375127059667999,0.14552530734130842,0.1,0.0,0.7758483433400043,0.08216431566315004,9.152191888044106,6.61245824494658,222.5,112.09928634920028,0.8232299310651545,0.0855936811592325,11.311202587292195,8.602612738140682,0.06693784568632125,0.012498190118720429,1.0669946197799836,0.2870500758690465,0.4840175883597407,0.10833667395050402,0.5878869897860899,0.23088339843086075,0.06735701075343886,0.04788470837666884,0.1,0.0,0.8051901267511674,0.05616793329627967,10.730616524586047,9.15618329432079,229.25,109.15442043270625,0.8361952412719591,0.06034664412033373,14.395013077802226,12.951341819589922,0.06962257226319858,0.006620484891017067,0.0,0.0
NLS124,0.0349351795349311,0.0034912043158988396,0.33805189730405144,0.2130161673037047,1.344595807193192,0.25998296848130775,2.9300686188125975,0.22010817008266148,-0.021869645540879723,0.030948324969087095,0.1,0.0,0.8101000667111407,0.06342450522570603,6.829328265622185,3.3675360267669743,93.5,57.5,0.7926150767178118,0.14824327329330667,6.203016502312366,2.680870450192568,0.05593481518451,0.015792145663974716,0.18450806102089337,0.06712297890345979,1.6102605351785981,0.03532022807007673,3.0293850684497743,0.14836524576023402,0.043994257380277665,0.034483305870981654,1.6275800451971905,0.5624044049462481,0.1,0.0,0.7860284634200578,0.0611529782180307,6.483789807442754,2.257124423131855,167.25,53.85803097032048,0.8171180787191461,0.08134542732398019,7.15458774167437,1.5564060409912122,0.04718704022319287,0.013947585723600886,0.9403857474076226,0.2251001426565786,0.4446284823137349,0.19134816558711992,0.4957572650938876,0.03610559431165086,0.041424972877579305,0.011068263138414159,0.1,0.0,0.7793751389815432,0.099782576147554,7.819611166001291,3.687857806981632,168.25,52.5089278123254,0.8067567267066933,0.10782964082723026,9.788271456059674,4.452112363537283,0.04768277415266743,0.0077762624088803375,0.0,0.0
NLS127,0.05772174522444089,0.003565015384045068,0.6239124855534419,0.2973956955055447,1.892973750341762,0.9381383603483684,2.2093780825268405,0.21036798843005944,0.006263053417127368,0.008909051952689423,0.1,0.0,0.7673159884367355,0.03085167889704249,5.37969984771882,1.0411609510403887,165.5,73.5,0.7950322437180342,0.01459195018901488,6.231463864542038,1.4922157129227513,0.037112063739998556,0.015683779778618314,0.5773905779413122,0.2584335017599822,1.8117490572288972,0.7590613598160127,1.7152283576952474,0.1602200102518574,-0.0012642713290288224,0.005315114824677766,1.0629882917095745,0.03928693992558285,0.1,0.0,0.7619212808539026,0.035042334332718125,5.3714394817520805,0.7327450854517689,152.0,52.124850119688595,0.8081409828774738,0.02287532755425069,6.150230986709906,1.2913068241946284,0.062080664894827206,0.008842856011387677,1.1973623673046268,0.23598663200470874,0.5682523846505197,0.1524905951922026,0.629109982654107,0.20849664412851862,0.06887684416187567,0.037407824858167606,0.1,0.0,0.793293306648877,0.0351274243150402,5.920036704961784,1.4802472713327877,197.75,79.6221545802423,0.8410862797420502,0.01097458638445878,7.351593828755718,2.4101656237461637,0.06560343021309857,0.011893303394960978,0.0,0.0
NLS130,0.06027088737876369,0.012310134510888394,0.3422776340673902,0.04563368606127308,1.7149110114979944,0.6428780186984492,2.1151953183590866,0.21906880822885832,-0.007098047363036018,0.013303906143664213,0.1,0.0,0.6636513231042918,0.06781409828774743,3.684516124780206,0.2321651592050593,83.5,42.5,0.7362263731376473,0.027433844785412498,3.9394642764689904,0.29004130990079835,0.06208300663558925,0.03109971459637009,0.29657326001960627,0.06999149174707624,2.1003647225173614,1.4138201252230627,1.8527647457932725,0.3364032980548456,-0.016533800417761195,0.007549011891982628,1.1837238840748099,0.1254897842081435,0.1,0.0,0.7387969757616188,0.1109591755503119,7.888147655182081,5.868826370132786,135.75,7.595228765481656,0.8171703357794085,0.07904950068846407,10.40348369551508,9.256398936560494,0.06946847581245386,0.009198374237064268,1.2103248046860926,0.10399041238574988,0.5039863565567823,0.0464038760198056,0.7063384481293103,0.12344847726677526,0.08502262530088132,0.02938943065623568,0.1,0.0,0.7499088281076273,0.0749677545340295,5.713956418707172,2.0553078987232625,152.5,33.03407331831786,0.8109061596619969,0.06044901454903175,7.347252907975438,4.227434010007079,0.07303694038521175,0.007489246669870878,0.0,0.0
NLS135,0.05651828916479778,0.017983692789143586,0.23635120468605042,0.009253948908577156,1.271851883680586,0.5046635482039848,1.1980656730395554,0.4426328759374571,-0.0018368572879886597,0.01642216735393582,0.1,0.0,0.8667867467200356,0.07501445408049806,9.816858659044483,5.8786646140062135,151.5,118.5,0.8912919724260618,0.07086057371581056,11.899485112283045,7.2966107173531585,0.06582122030778834,0.011165182373047658,0.20463661313203602,0.06686951104463028,1.3832588212913692,0.1794241540287651,1.7492049944214099,1.0646510154929656,0.04505065925217416,0.00703883213841601,1.2765084447692827,0.37190581623035973,0.1,0.0,0.9288392261507672,0.04461945840033522,33.27806477300418,31.361975623513118,312.75,89.259103177211,0.9516533244385146,0.02955313547782567,38.78996936295317,34.859226296476365,0.04604800132606271,0.01316077285752515,1.3279702575496048,0.13497679651903222,0.46560746966084554,0.0577720314235697,0.8623627878887592,0.14793511999779968,0.1308994598935367,0.04221201191599757,0.1,0.0,0.8526817878585724,0.05055958852648201,15.067104611479223,9.348299789982834,251.5,25.184320518926057,0.9095852790749389,0.030237602529700137,18.282693223325353,10.467550366848789,0.07592421317157078,0.015416803871095314,0.0,0.0
NLS139,0.042186035252102475,0.018253906095392524,0.800956748567847,0.3648271248003296,1.77644015447111,0.6349069153295124,1.482423685167191,0.3759274091795404,-0.045974921179640235,0.008911364082130415,0.1,0.0,0.6390749388481209,0.007525016677785212,3.523541656698524,0.7191337255823218,112.0,89.0,0.6817722926395375,0.05772515010006668,3.6180950514174457,0.9301843949417643,0.04234089439666804,0.025177097346398825,0.6353271469902262,0.3412470012670128,1.8590188681874706,0.09634384423989284,2.245563591984703,0.37640424510103754,-0.0008298496050266058,0.03964291388975526,1.3383891306816276,0.144640683163746,0.1,0.0,0.8095886146319768,0.11756183625675602,12.817157326385745,8.255094974892472,257.5,62.966260806879745,0.8711140760507005,0.08869730100077003,17.04537269658925,13.772274469549355,0.04254021347258614,0.020693483488317763,0.9008496600345107,0.2261084076141819,0.49043250718970066,0.04356426507763199,0.41041715284481006,0.19131016823053368,0.034578520519455175,0.03654961203005957,0.1,0.0,0.7548387814098287,0.11684106164390627,10.471274552387177,6.367184833841107,262.0,57.175169435691224,0.8362452746275295,0.0884235941560949,14.322917096975345,9.915762084946742,0.06317614287802238,0.015479341997804862,0.0,0.0
NLS140,0.06473850075874416,0.0031675747742778287,0.5723587967918323,0.2752676218845669,1.1439710391022517,0.24772209133434442,1.885243009927314,0.5940842190454357,0.002071954774506724,0.0036249360814306158,0.1,0.0,0.7684411830108961,0.03201245274627529,4.712505113915147,1.4436722017231067,95.5,25.5,0.7802001334222814,0.05863464531910162,4.990499970589496,1.7760925529091056,0.04612007960034406,0.017929484245065425,0.41217970400740833,0.23110750337375066,1.2045000376875536,0.34881611618183284,1.8334415134287299,0.10929232424194102,-0.004435534181163015,0.0007996230831601573,1.4791908562606793,0.16154236434194347,0.1,0.0,0.7691794529686458,0.0552278885445676,6.646153380933972,2.8279710637503515,180.5,119.25917155506322,0.8310807204803202,0.035784008669303216,7.115456274493134,2.702022488423784,0.03869954174602826,0.022282797997272178,0.8863000400638679,0.15859616785752054,0.5593820850666484,0.0976697059671147,0.39735076481069265,0.11639318539130034,0.026735091875592594,0.013447398658377746,0.1,0.0,0.8119034912163665,0.06389701866628018,6.747686689319563,1.3087307071782264,238.25,64.8165680979794,0.8626762285968423,0.04988991554159235,7.2663758298108005,1.7153034014427395,0.05549359662588532,0.013386848454928985,0.0,0.0
NLS141,0.034743333673862176,0.02688275169064271,0.2749594770187028,0.10273361826420778,1.7505631736851774,0.5301944477346701,1.4451208152296262,0.6242132929372244,-0.0030196696197228863,0.008292388970529056,0.1,0.0,0.7010584834334,0.025781632199243898,3.40381833265816,0.036210667296527665,54.5,14.5,0.7424038247720702,0.014523015343562373,3.6985205319318806,0.1987981326392485,0.06436238678332239,0.021380388374782736,0.22218409732020747,0.19519968313914707,3.071727440853589,2.280312581646941,2.2706178825206274,0.43147955584206976,-0.03692615168638191,0.022094614675416964,3.6436628984038286,2.738756879134853,0.1,0.0,0.8020502557260396,0.10341285046311197,11.316178167436348,7.007008318975879,264.0,119.85199205686988,0.8530731598843675,0.08558127242518125,13.624865687028517,9.061051792304832,0.06040521866105636,0.010647306089192099,1.1045355381087925,0.057278030955572753,0.5084531161202326,0.09520731944269098,0.59608242198856,0.12301747740109907,0.06252270028950832,0.026445449541666464,0.1,0.0,0.7929886591060707,0.09081684979251031,9.312854729816015,5.0892749418871315,252.5,115.37439057260498,0.8441761174116078,0.08477239021548291,11.412462985102033,6.502555364552966,0.0668562298399317,0.012898343496055656,0.0,0.0
NLS142,0.04996707918784777,0.02225666925449336,0.2702962121686395,0.03226143113189492,2.5690945715819753,1.3850263458978196,2.087653087641171,0.4534016154899614,-0.02272950730069766,0.0089383426958979,0.1,0.0,0.6465199021569935,0.02538581276406493,3.431741508621081,0.13798551315583318,64.0,40.0,0.6976406493217701,0.021932399377362688,3.555004766885395,0.2165516796518201,0.043390935857783156,0.024624189932833492,0.1930736436571462,0.09746854184669762,2.7431462562954763,1.8967606678701343,2.36522065453417,0.2557563502974838,-0.039873828243408946,0.04730023887615005,1.7655629963509782,0.7242077013329621,0.1,0.0,0.7745141205247944,0.09595140910409375,6.217852008600852,2.2905864472034203,179.75,75.11449593786807,0.840664887702913,0.07253187495811839,7.040065043133629,2.435375833170153,0.0673826399004465,0.023607263786587368,1.3071898336236596,0.20357942772856488,0.5759108489299175,0.1424225392651394,0.7312789846937423,0.07851384669515307,0.08671247656564904,0.02433008338010178,0.1,0.0,0.8295730486991328,0.06408719742531103,6.492274278891162,1.9976242514003315,174.5,85.23056963320144,0.8712819657549478,0.052275239470108814,7.737783432266054,2.8199797844545618,0.07595378720554179,0.007024597689749851,0.0,0.0
NLS143,0.0622163599781823,0.005818251324327377,0.6527069239185459,0.033725715865953854,1.0254878960357887,0.0015163967933695677,1.2801357604179628,0.38534611245295125,-0.003891850963868672,0.007101634328763402,0.1,0.0,0.7370558149877696,0.033715810540360214,3.5337004511100374,0.3514322605111966,57.5,36.5,0.7526639982210362,0.03487880809428512,3.830860611134125,0.5467567530843123,0.05179941457483854,0.0002359158702586843,0.5007538826943223,0.09038167823855317,0.8367939666720903,0.0010412762846168655,0.5342072298005919,0.10021336176760418,0.0018924141912337533,0.002185844808208736,1.3347755812638356,0.1735653865984439,0.1,0.0,0.749475205692684,0.05736667192970832,4.0710595787490105,1.095437193315862,82.25,40.97178907492325,0.7882110295752724,0.05949713816998751,4.8144008180491715,1.978015931013121,0.06738368095258221,0.006962119691791847,1.0629240476323418,0.10088110406029094,0.546860056590714,0.12129141755735841,0.5160639910416278,0.11864854000435957,0.04118818499415942,0.016948926436861272,0.1,0.0,0.7769535245719368,0.03940287804884694,3.897880954014493,0.5418335203577186,107.5,35.302266216207705,0.8032221480987325,0.03755486346270379,4.425768755521145,1.0370702074035638,0.059215079649073785,0.006276810213602598,0.0,0.0
NLS144,0.06445904577109801,0.02582130221319436,0.4619505700415191,0.16409944906514834,1.8571623118685747,1.133263842181774,1.6231001487185268,0.41725072193526147,0.012341276424470665,0.021324130461997576,0.1,0.0,0.6889126084056036,0.01319101623304425,3.2245068825376015,0.058118086272179514,38.0,3.0,0.692897487213698,0.022228152101400944,3.346200688100378,0.15797260716843464,0.02771012308412681,0.02421103306758358,0.3367102759351367,0.21992140879833735,2.50442340549732,1.5222783571899101,1.2774318491019252,0.6296911275428493,0.01896887375808208,0.01170611353967073,1.8375248663306853,0.7128134345579282,0.1,0.0,0.7572470535912832,0.06377726990753026,5.339637420251322,1.6324079108071035,149.0,62.94441992742486,0.7914265065599289,0.07460828606511408,5.800335842065509,2.086306236282009,0.061140995985549444,0.025249933608193248,1.150839916499207,0.2266177089358589,0.5614712648890648,0.2058392666207112,0.5893686516101422,0.10751708698482468,0.05717687760595828,0.022283033214603478,0.1,0.0,0.7427729597509451,0.08809289174427275,5.314906353826839,2.139518920010926,162.5,57.91588728492381,0.7886457638425617,0.06255987057797587,6.405518017685723,3.953402066544526,0.06076704690390136,0.010902863031132035,0.0,0.0
NLS146,0.05236915969861708,0.012222463653929382,0.5910049343535188,0.03302721236555495,1.7115107575228667,0.9900081831070379,3.0326584885890755,0.5147932448275694,-0.022396692709747403,0.0061928939297012115,0.1,0.0,0.5974160551478764,0.06380698243273292,3.749602093821438,0.6856337482604786,79.5,56.5,0.6166444296197465,0.03509673115410272,3.6314315912789406,0.7524382184613971,0.023144197644934444,0.020160613168579315,0.3295052209262709,0.10898829350171882,2.13780806349259,1.3502959348622265,1.7376334901405772,1.55131723986383,-0.01830911495832384,0.004017977621951748,1.9767221945098308,0.5535947680229938,0.1,0.0,0.734869913275517,0.1194035936502035,7.200977143646137,3.54548597328538,222.25,100.08839842858912,0.7927918612408272,0.08415617856741996,8.109822143593123,4.339208188428684,0.06730464678412422,0.007115725926050477,1.007069688287329,0.2245884677970181,0.5516551825235064,0.14407398768025892,0.4554145057638224,0.09150698062696468,0.034174310954246126,0.014930067398815,0.1,0.0,0.7823437847453858,0.08382836215328933,7.454290774402351,3.193405377674174,230.75,98.7835386084139,0.8435957304869912,0.050494462722190506,9.420560672007694,4.920330055770533,0.052823558237554774,0.011287497356606781,0.0,0.0
NLS147,0.07352487242427899,0.00789032917166025,0.4561483013336684,0.14295621670444741,1.0260170078287825,0.413128284576645,1.9701862470038858,1.1682298160636102,0.03996154450390566,0.03228486937163754,0.1,0.0,0.776708917055815,0.004923282188125433,4.319359032891464,0.1780234374345615,131.5,66.5,0.8281276406493218,0.04606849010451408,4.948502601567493,0.34640890881690467,0.04962162896663998,0.0002366397823942122,0.40928360527313445,0.14552184955452133,1.4355263080431002,0.2655659160001732,1.767164214153881,0.20638177192491536,0.05963334541929356,0.05066437660463267,1.1336256684632364,0.05377954794479067,0.1,0.0,0.7226929063820324,0.03607002411280871,5.963867263367176,0.909484180049839,209.5,76.72190039356428,0.828564598621303,0.03143169908916218,6.912064069166395,0.9815229151662515,0.06342195780658369,0.003605413326845266,1.2272231735149204,0.21848573911341532,0.5196012278142739,0.1035794549077466,0.7076219457006465,0.12291933802887224,0.07876336996178666,0.030362805970618415,0.1,0.0,0.7553324438514566,0.030043701358454977,6.196369791786109,0.7800574020906277,226.0,78.14089838234521,0.8439848788080943,0.02725745681186772,7.377484172870523,0.9920302313926773,0.06664354218426527,0.011134560542557348,0.0,0.0
NLS148,0.042644137808895546,0.0023016963690498,0.4735281695779804,0.08020440718958569,1.8717082888934176,0.5826578907616039,2.753989735770902,1.2749691871137603,0.03854936614554808,0.04480421906154497,0.1,0.0,0.6287169223927063,0.005430286857905253,3.8583364836571894,1.089199949375427,104.5,84.5,0.674471870135646,0.08267734044918834,3.9489865326117757,1.0854646147740772,0.057066249223262616,0.014335193239936688,0.4181554700618809,0.09252760928600953,1.6869950936569529,0.14675937656256277,1.9296120720136922,0.3596716646961087,0.05784958716740276,0.04332986293635235,1.146095664960788,0.06179779185591261,0.1,0.0,0.8050767178118746,0.10457592169260739,7.9134162505201076,2.269140687516123,181.5,27.735356496717326,0.868289971091839,0.06786636677819849,9.871219834673411,3.142134360651275,0.047153198966968866,0.008036894874261558,1.1524875638881753,0.16376204032993488,0.6192355540873506,0.16251888337704262,0.5332520098008247,0.08164105760411663,0.0467985680021351,0.015094850973438833,0.1,0.0,0.8027240382477208,0.08390686344697076,6.709632488275663,1.8933686702670114,216.5,53.3689984916337,0.8674182788525684,0.05158017532198611,7.912174056766361,2.326933817554448,0.06707123671999535,0.0034356776505501505,0.0,0.0
NLS149,0.053458657264519135,0.008161732882713088,0.28584649370851434,0.04273695980407165,1.8877967347138505,1.0882442996834407,1.4559325863742003,0.3858891003784046,-0.046272958910260745,0.04706035960064552,0.1,0.0,0.8034245052257061,0.04528352234823213,4.191691723411639,0.7220996042225156,100.5,8.5,0.8250255726039581,0.05975094507449413,5.030161667188805,1.0292316076649959,0.039354936282059425,0.012965057920771968,0.22862590773617208,0.014042182898393388,1.7480239315796435,1.0196933006153106,1.0294403950881024,0.13407996039390374,-0.040669069413018406,0.048531287559128104,1.2434901571079426,0.11055459040441462,0.1,0.0,0.7833311096286413,0.03354293179558672,4.761983818039274,0.7578189313880235,154.0,39.57271787481876,0.8365276851234157,0.045029675131895694,5.97223190095869,1.3930181840204208,0.07056069515315007,0.010611246469146718,1.3552041654236922,0.145452611086128,0.5409631618435119,0.18107986084702113,0.8142410035801805,0.16804183207926426,0.1141150867570329,0.050977604713824176,0.1,0.0,0.8166310873915944,0.021098236723217905,4.928957046683233,0.8044550351616846,165.75,40.49305496007926,0.8596419835445852,0.018631755473037952,5.702728989010079,1.334981317705944,0.06577476716760107,0.024513193581966637,0.0,0.0
NLS150,0.056216181640310184,0.013381749549577205,0.4236888607300101,0.13357207083376585,2.31331460199189,0.4262587804117654,1.4678886558956235,0.4454573540247081,-0.04666670893922326,0.016015559124482392,0.1,0.0,0.742761841227485,0.0429086057371581,3.875403536683725,0.5712839381451116,106.5,19.5,0.7450589281743385,0.05725372470535911,4.126218796931254,0.6324200846303389,0.04942941611983797,0.020888391989121863,0.4589921157965873,0.26787878277816546,3.0235161771510866,0.16690573034007072,2.2945063357782765,0.3440238280856567,-0.06172352495239086,0.0032621665626227613,1.1423463457490468,0.3756889755661817,0.1,0.0,0.6792728485657105,0.03352134117013357,3.8285576553160956,0.3683166061489051,128.5,28.394541729001368,0.7429730931732266,0.032700564046980185,4.249863443103321,0.5644146867197887,0.060717352800349025,0.009621628406951204,1.1345690867397606,0.11663408288761214,0.5530213153662222,0.09204081229286001,0.5815477713735384,0.044914766161866175,0.051205391834651205,0.01071216979845624,0.1,0.0,0.7345408049810985,0.046255116345878894,4.116787407305068,0.634716573826397,132.0,40.08116764766216,0.773008672448299,0.05520183532717835,4.769863035056385,1.1370400892621038,0.05832152094065303,0.007661884350667407,0.0,0.0
NLS151,0.04437431743622984,0.016183001487013484,0.6658436354578485,0.17470653023615493,2.5164474238111834,1.8503143640849253,1.8661367322447178,0.45364758347076106,-0.014318659847472815,0.022640647392454954,0.1,0.0,0.7308783633533467,0.021178563486768942,3.4962146647899957,0.28323194018966547,61.0,2.0,0.7562374916611074,0.04907716255281297,4.006875538808689,0.4951259032240789,0.02232322299842914,0.033433425164179485,0.2946631724537951,0.15593467189000815,2.0120503937594827,1.3084858989136878,1.1415341238611023,0.07433641241663846,-0.011101455250006935,0.007981933322807123,3.5744628867865327,2.4844951663751607,0.1,0.0,0.7323015343562376,0.05951207204694314,4.494531129793658,1.606431683589489,114.0,37.11468711979127,0.7489392928619079,0.061417872992393256,5.339797296437363,2.29542690504448,0.06499723879326334,0.009759633950826487,1.176796195352476,0.10738198925398541,0.5807260771182674,0.17812718819839576,0.5960701182342087,0.12110220057612801,0.05674975779736295,0.024052104490780393,0.1,0.0,0.7970824994440738,0.03264970602417241,4.4089720855981325,0.80866130292635,130.75,40.139600147485275,0.8211018456748943,0.050673115383925965,4.8955692866715115,1.4259550882536793,0.0466866231934675,0.012430684034112648,0.0,0.0
NLS152,0.038615450625728576,0.004510605206693712,0.3110461405689179,0.043314800407699444,1.7246928533086054,0.7330410052591068,2.5203928525079613,1.0071628912819335,-0.051646122107566673,0.03254429142367833,0.1,0.0,0.6517989770958417,0.08231710028908157,4.312171241398083,0.8473097804409044,116.0,76.0,0.7271670002223705,0.008043139871025118,4.831755156071223,0.8899362805883668,0.03618896784807056,0.00519506547852118,0.2629745777129246,0.037591230784757304,2.398608008181887,0.8715192364661412,3.808917653700388,0.049904102103759174,-0.03866459699704611,0.01987950967509608,1.1834363626844826,0.00445681491815586,0.1,0.0,0.6795396931287525,0.07421235693873326,6.570437998419087,2.451083863112453,179.75,21.3116752039815,0.7971280853902601,0.05143437781831128,7.951353247475907,3.566950797959234,0.039715239494297026,0.011768603744254097,1.2106385815106808,0.1763851057424083,0.5487654896509166,0.067516999586415,0.6618730918597643,0.17219992851848537,0.07228719643083785,0.03584511048617727,0.1,0.0,0.6863998221036247,0.072391725195775,5.942493237811581,1.3444279745601946,191.75,37.844253196489426,0.8041060707138092,0.04786064347302741,7.651762238770547,2.492924762832151,0.04939139152179536,0.01243101849220737,0.0,0.0
NLS153,0.05736728733869416,0.006744591488781523,0.3055511872852543,0.03471747726529803,1.317151600656369,0.5609272979374835,1.0895541605294035,0.3394422710891098,-0.004743509283556559,0.004845168778877228,0.1,0.0,0.7310251278630198,0.062214809873248844,4.4937418985403585,0.42939042647764714,127.0,46.0,0.8052301534356238,0.01006448743606847,4.9210405860134365,0.3190825089455318,0.05799018727802653,0.016420169542863194,0.26122194501081103,0.022492198475098216,1.6915379012640488,0.6302940085475666,1.8253404505901591,0.2131972198344606,-0.0011940081094603209,0.02067446359849579,1.1899653218239765,0.23536465690010272,0.1,0.0,0.7916388703580165,0.08800519147604713,8.941481749092633,5.166222196397556,237.0,109.73376873141649,0.8571147431621081,0.052111980572747636,11.890592024024109,7.268721878363882,0.06164900600930371,0.0054377071883661195,1.2599655356245212,0.19101515067162622,0.5201356210441853,0.1319347121228837,0.7398299145803359,0.0994093381563253,0.09846907286918133,0.027995638709801582,0.1,0.0,0.7728285523682455,0.07500616416893804,7.853361522367226,3.3087130203429798,238.25,109.63661569019722,0.836449855459195,0.0436093962033895,10.594868203619948,5.336312019426681,0.0702207620342239,0.0016948053785296093,0.0,0.0
NLS154,0.05631801319357599,0.010804626299885281,0.2381196857868984,0.02146915452239284,2.0298668792548167,0.8523483654417763,1.5800687748952846,0.4475556439544235,-0.02727768232093824,0.01211323404455819,0.1,0.0,0.7339292861907938,0.01791416499888815,4.51390994963658,0.5870342237364634,112.5,43.5,0.7959083833666889,0.023206582165888334,4.7080406928899,0.7190153226683407,0.042276639509880115,0.02226018656084479,0.18859707219054195,0.12483553551218264,2.305235924646197,1.2290273386826023,2.115290887485116,0.006905230418981834,0.0026950342347575457,0.05805169322518892,2.113018713666976,1.2848060965690813,0.1,0.0,0.783953746942406,0.05254343402100464,7.436080605124507,1.9254959326034655,203.0,27.4135003237456,0.8603991549922171,0.03193782304894355,8.562795118026525,3.1062281504346965,0.07192857115273305,0.010484482823386437,1.0945283157097498,0.15361793008665173,0.5200915796109707,0.11119556920766416,0.5744367360987791,0.12197668087224943,0.05675079178746659,0.026182282907024856,0.1,0.0,0.8422259283967088,0.053629012016815136,6.7755072011433,2.1688150489755955,215.25,20.30240133580262,0.8851901267511675,0.03153028514149834,8.26265324284216,3.7264299684301867,0.07044979112921866,0.006603189889934555,0.0,0.0
NLS155,0.06970104288713055,0.015098499101545568,0.28201446254161966,0.17671555171668954,1.443097380759248,0.4988532469553456,1.535167835044715,0.2609655999654482,0.023135532058442487,0.011887187746173486,0.1,0.0,0.7082988659106071,0.024038247720702677,3.6285214042765714,0.23740150642245883,76.0,41.0,0.7644318434511896,0.006704469646430955,3.719709239060293,0.09231670355815291,0.05997261976249015,0.013587408068876934,0.23953305056761617,0.10793737367306219,1.7030994999517484,0.6235321536552293,1.4370186057274557,0.3321642601234751,0.04827285978899558,0.004596106070580062,1.0601843596744707,0.26001437453654797,0.1,0.0,0.7967422726261952,0.10529790154405987,7.04414189938407,3.690088686703163,181.5,38.532453853861945,0.8656548810317989,0.07482099586982545,9.637423827789828,7.326383228923689,0.0685659297928681,0.014620341590201648,1.2368347835390314,0.11859226853005354,0.5499903763689481,0.08063362987689449,0.6868444071700832,0.18080528519079297,0.08509232690025473,0.046181877109466994,0.1,0.0,0.841970202357127,0.057078233098093054,7.058264197470775,3.2654092759584574,187.25,28.838992700855556,0.8922626195241272,0.040262818701677194,9.277646802964988,6.029884527989732,0.07089078354936346,0.0181263891289229,0.0,0.0
