sid,task,recording,i11ms_Lshank_AP_w2s_mean,i11ms_Lshank_AP_w2s_max,i11ms_Lshank_AP_w2s_p95,i11ms_Lshank_AP_w2s_count,i11ms_Lshank_AP_w4s_mean,i11ms_Lshank_AP_w4s_max,i11ms_Lshank_AP_w4s_p95,i11ms_Lshank_AP_w4s_count,i11ms_Lshank_AP_w8s_mean,i11ms_Lshank_AP_w8s_max,i11ms_Lshank_AP_w8s_p95,i11ms_Lshank_AP_w8s_count,i11ms_Rshank_AP_w2s_mean,i11ms_Rshank_AP_w2s_max,i11ms_Rshank_AP_w2s_p95,i11ms_Rshank_AP_w2s_count,i11ms_Rshank_AP_w4s_mean,i11ms_Rshank_AP_w4s_max,i11ms_Rshank_AP_w4s_p95,i11ms_Rshank_AP_w4s_count,i11ms_Rshank_AP_w8s_mean,i11ms_Rshank_AP_w8s_max,i11ms_Rshank_AP_w8s_p95,i11ms_Rshank_AP_w8s_count,i11ms_Lumbar_AP_w2s_mean,i11ms_Lumbar_AP_w2s_max,i11ms_Lumbar_AP_w2s_p95,i11ms_Lumbar_AP_w2s_count,i11ms_Lumbar_AP_w4s_mean,i11ms_Lumbar_AP_w4s_max,i11ms_Lumbar_AP_w4s_p95,i11ms_Lumbar_AP_w4s_count,i11ms_Lumbar_AP_w8s_mean,i11ms_Lumbar_AP_w8s_max,i11ms_Lumbar_AP_w8s_p95,i11ms_Lumbar_AP_w8s_count,i11ms_Lumbar_ML_w2s_mean,i11ms_Lumbar_ML_w2s_max,i11ms_Lumbar_ML_w2s_p95,i11ms_Lumbar_ML_w2s_count,i11ms_Lumbar_ML_w4s_mean,i11ms_Lumbar_ML_w4s_max,i11ms_Lumbar_ML_w4s_p95,i11ms_Lumbar_ML_w4s_count,i11ms_Lumbar_ML_w8s_mean,i11ms_Lumbar_ML_w8s_max,i11ms_Lumbar_ML_w8s_p95,i11ms_Lumbar_ML_w8s_count,i11ms_n_freeze_events,i11ms_total_freeze_s,i11ms_max_freeze_run_s,i11ms_mean_freeze_s,i11ms_wp_ent_mean,i11ms_wp_ent_max,i11ms_wp_ent_std,i11ms_full_stride_n,i11ms_full_stride_dur_cv,i11ms_full_stride_dur_p95,i11ms_full_stride_dur_iqr,i11ms_full_stride_amp_cv,i11ms_full_stride_amp_iqr,i11ms_t0_stride_n,i11ms_t0_stride_dur_cv,i11ms_t0_stride_dur_p95,i11ms_t0_stride_dur_iqr,i11ms_t0_stride_amp_cv,i11ms_t0_stride_amp_iqr,i11ms_t1_stride_n,i11ms_t1_stride_dur_cv,i11ms_t1_stride_dur_p95,i11ms_t1_stride_dur_iqr,i11ms_t1_stride_amp_cv,i11ms_t1_stride_amp_iqr,i11ms_t2_stride_n,i11ms_t2_stride_dur_cv,i11ms_t2_stride_dur_p95,i11ms_t2_stride_dur_iqr,i11ms_t2_stride_amp_cv,i11ms_t2_stride_amp_iqr
NLS124,HurriedPace,NLS124_HurriedPace,3.4334063042176677,25.46277985462112,10.944462212647434,57.0,2.7149026506371134,16.526557226315735,9.63050202820176,43.0,1.543567885563293,10.859657070572545,3.0573914217916935,19.0,1.8184684100692874,10.275646727133797,3.703667756283738,43.0,1.5471867819944203,4.9939606641299115,2.620857188282166,21.0,1.4660632663912647,2.605393760109619,2.268237013104285,16.0,3.7810190214497945,25.402193132271893,12.21282135811905,82.0,2.690397161618291,13.77931478749299,7.426558426058438,66.0,2.268858943585469,6.230893866079452,5.067626470745417,54.0,4.621310004985178,71.14734433498741,15.76487728307442,94.0,3.7566266916024498,19.802977713958523,7.904575651148068,102.0,3.271162520900547,7.901559284788688,5.4201704666867085,115.0,1,71.5,71.5,71.5,2.094274953564733,2.094274953564733,0.0,85.0,0.4060254068552799,1.3539999999999996,0.4099999999999999,0.5845443455670684,1.9905239999999993,26.0,0.9177246035891912,1.8499999999999999,0.4674999999999999,0.7566668379798556,3.03776575,31.0,0.3833074810452547,1.205,0.3949999999999999,0.6067373023810312,2.7041154999999995,29.0,0.34829177814219503,1.378,0.35,0.44441951848499056,1.2561390000000001
NLS124,SelfPace,NLS124_SelfPace,2.2697532909054536,12.850427741721479,10.018120647169631,49.0,1.732671353981531,10.18465958034543,5.321928437620512,38.0,1.3234492848582728,5.403810971703228,3.0704727665772387,26.0,2.0905481628118885,25.3132663828987,4.28141962910435,61.0,1.6988819298947038,4.8059102946829695,3.083750510811001,50.0,1.6956390254587874,4.354864947084594,2.9865569097550484,40.0,4.387063806363368,37.447343062819854,14.533012002720715,119.0,3.277800397783226,20.379169732551606,7.6666762609705215,106.0,2.8777160213254653,11.463653063701072,6.963103681386871,110.0,4.351886710164616,55.354714472733455,15.077508951455245,99.0,3.624907472437286,15.126385478735385,11.320129748354649,114.0,3.1719182345627814,6.161212645677404,5.254113599604271,133.0,1,91.5,91.5,91.5,2.3729329843621514,2.3729329843621514,0.0,107.0,0.38492959012158867,1.2879999999999996,0.4,0.7456497540254658,2.48984,25.0,0.9129787439193976,1.9379999999999975,0.33999999999999997,0.5565298943867045,2.0366449999999996,40.0,0.35111354165885617,1.2744999999999997,0.3274999999999999,0.6180925915410906,2.39823325,40.0,0.3728469170738886,1.2734999999999999,0.43250000000000005,0.793603632953825,3.8261492500000003
NLS124,TUG,NLS124_TUG,2.5500302057359585,26.610013224433114,6.379910049818011,89.0,2.1646568103691877,12.867509968519633,5.356789346190871,75.0,2.174414209978564,10.442607794986195,6.5628904949242415,71.0,2.6024110700214034,24.649172238696785,7.278574192702337,76.0,2.4643907328107497,24.087406367843464,7.578647221013528,79.0,2.2446054233820587,17.566372102536544,8.053184047807667,61.0,2.901218729502467,37.177002762377356,8.596942276295533,83.0,2.07886936068925,17.710177495517343,6.030605567355543,78.0,1.7287215824852535,4.480490533964811,3.150266863612249,71.0,5.957879521912908,75.80160492383419,23.837402754710812,116.0,4.613687405411145,27.28589860479486,14.96451811690343,130.0,4.546303095472047,16.815996602087182,11.497102335254784,139.0,1,101.5,101.5,101.5,1.7706746930690425,1.7706746930690425,0.0,115.0,0.4488689390707163,1.6219999999999999,0.3899999999999999,,,38.0,0.3813975099317862,1.3575,0.26249999999999996,0.5140563203383159,1.8596959999999998,34.0,0.4620809002613481,1.9164999999999992,0.3075,,,36.0,0.6193400959091169,1.71,0.3799999999999999,0.600987261875056,2.1870765
NLS148,TandemGait,NLS148_TandemGait,1.8186305495164028,9.611902575615074,4.850616286229362,27.0,1.1023162222543013,4.754522971480998,4.342627008960966,14.0,0.5514622368492701,1.5032279866941103,1.3057146627167635,0.0,1.506026302659732,9.947202816906024,4.614060950748391,21.0,1.162522443670979,6.7521201497130425,3.3167762670349012,13.0,0.9302608092168695,4.661652838740603,2.094884229480838,4.0,1.7749183935831045,8.439048084407327,4.346327375301112,27.0,1.418352356168429,3.430364415854759,2.6878302464455532,16.0,1.4007702912959954,2.401973853713603,2.203473691533532,7.0,1.6327547853560684,10.463834359835813,4.19301784346038,21.0,1.5688752502800343,5.572439601527673,3.213230518038942,17.0,1.3749006686363743,2.4066699264266713,2.22924432881683,9.0,1,40.5,40.5,40.5,0.8545484360732658,0.8545484360732658,0.0,36.0,0.7985840308347064,1.935,0.5199999999999998,0.637362851212153,1.2249594999999998,13.0,0.4564496983850743,1.681999999999999,0.64,0.8551818148523739,1.1835930000000001,13.0,0.37068541606058,1.614,0.45999999999999996,0.4868441975073883,0.5153030000000003,11.0,0.529125256256197,2.18,0.46499999999999986,0.5941555997792438,2.183288
NLS149,HurriedPace,NLS149_HurriedPace,0.6131001957984809,4.528492039216852,1.444908560881411,1.0,0.4200734493330098,1.9575822928545328,0.6709688536057985,0.0,0.3714959086612554,0.519163363604668,0.45802248667932,0.0,1.0830453500303212,9.95079691362877,2.7457896299735354,6.0,0.9107075590471558,5.003998876599465,1.3646408134928436,2.0,0.7681999288390978,1.0321506826147593,0.903337825305651,0.0,1.9005624874528915,5.977878830603686,3.7331746776264496,28.0,1.8266291556852452,4.1549752901779895,3.055743220880369,19.0,1.8524680938752291,2.4175973159136337,2.357385851781925,15.0,4.480690572916794,13.35452390287114,12.04059538738707,44.0,3.78577588243547,7.981512126895905,6.0804722647633325,50.0,3.917946849635367,6.0490232429843225,5.509853411018633,48.0,1,31.0,31.0,31.0,1.581099506787989,1.581099506787989,0.0,26.0,0.22098744523671396,1.5325000000000002,0.23999999999999988,0.3511044733659753,2.347659749999999,6.0,0.2227357360884743,1.5125000000000002,0.22750000000000004,0.2969864876548478,2.599334250000002,9.0,0.1145502551916078,1.246,0.19999999999999996,0.337296885472832,1.8785509999999999,8.0,0.19520986381342434,1.4649999999999999,0.2124999999999999,0.21784078307288288,1.0566982500000002
NLS149,SelfPace,NLS149_SelfPace,0.5938758814959715,3.351188795704705,1.1801380114017352,3.0,0.44662931014602864,1.6040104499050363,0.8306495881566606,0.0,0.39848552316770275,0.7056689650282834,0.6169558077220059,0.0,0.8988987562754672,4.493342536824728,2.4294399556865653,5.0,0.8225474294492815,4.589112039615678,1.6378550658596855,3.0,0.658783049780439,0.9487771712087647,0.8441127561838063,0.0,2.859035077699657,12.775567480064915,6.573794228477012,41.0,2.5742577406682927,6.798532400177862,5.48094175058028,43.0,2.40296846533325,5.3528525252128984,4.80534258184368,38.0,2.4800227181504804,7.750452749798916,5.8428525684719155,39.0,2.6011262012363447,7.77947709558055,4.826245871777151,49.0,2.520248826587703,4.010623495196956,3.813150837545211,49.0,2,38.0,29.5,19.0,1.0322298408327002,1.1586301162087556,0.12640027537605536,31.0,0.27450982944373753,1.7650000000000001,0.24499999999999988,0.3145094338675328,1.5052525,8.0,0.29661059279306073,1.7109999999999996,0.20499999999999996,0.23024402560037582,1.24259575,12.0,0.24158278255563956,1.3635,0.33499999999999996,0.4070436653619779,1.5819845,10.0,0.2787670873304972,1.9229999999999994,0.13750000000000018,0.24115749280780752,1.0424972499999994
NLS149,TUG,NLS149_TUG,3.070790299084656,98.83865829409363,8.138963676294352,33.0,1.684312036589624,17.84010071987992,7.787710143956036,28.0,1.1262271943160962,15.683761931693002,5.1009518834097864,14.0,2.075452681069587,15.92589204663612,8.206997036202406,36.0,1.5575066265346156,14.323790380135119,4.379427061183067,23.0,1.0996532109024943,4.2436921623843595,2.9490226082861786,12.0,2.3725240091481106,24.123281601939073,6.569006213928649,56.0,1.91118783882306,5.4040229344117074,4.473398117522762,58.0,1.9339617932291893,3.9630878823484954,3.564913716401822,54.0,1.4351750644412,14.700167974553704,4.271995102704616,31.0,1.3517242540719667,6.171817712038572,3.626059156880034,34.0,1.3666539790422043,3.608583947660692,3.0710531863227057,27.0,2,58.5,38.5,29.25,0.5952250032029978,0.5984897918165246,0.003264788613526859,52.0,0.558683933844744,1.933499999999999,0.3274999999999999,0.6652290368443172,2.3659667499999992,15.0,0.32901493107175256,1.485999999999999,0.2699999999999999,0.689979482391301,2.3718945,17.0,0.2625367368475638,1.48,0.16999999999999993,0.5061868679595348,1.9384789999999996,20.0,0.25433001505116476,1.4385000000000001,0.29249999999999987,0.7590845871670541,2.3762197499999997
NLS147,TandemGait,NLS147_TandemGait,0.897817935953499,7.0269546717140985,4.621551195611505,3.0,0.3010745204095668,0.5941873945067071,0.5093163716476719,0.0,0.2854938013703856,0.43889201111908377,0.3933481266804217,0.0,1.2662719150678958,8.66101532506662,7.325706036972612,5.0,0.3172951314592674,0.8568695057222109,0.7220602990104436,0.0,0.2930340260076129,0.5454475681505337,0.513317613048472,0.0,1.5042686953493754,3.598595097915271,2.6713314262509305,10.0,1.210752405727147,2.1989259349865513,1.7900728732421205,1.0,1.148689501319841,1.5573665270840737,1.5262839470461358,0.0,1.8797793078717,6.434483577094404,4.466925148203045,14.0,1.702201712836789,3.6325607428388396,2.9236225793779567,11.0,1.3658526497668104,2.205109467690919,2.1342794362801882,2.0,2,19.0,10.0,9.5,0.4971728315832761,0.5818111377630553,0.08463830617977919,18.0,0.3599940635120023,1.3694999999999995,0.4225000000000001,0.5872025554212336,1.6375870000000001,6.0,0.3256686360858777,1.5,0.4225000000000001,0.830853031537258,1.3251425,7.0,0.27617466005558117,1.1409999999999998,0.32000000000000006,0.5324592269470247,1.37146,6.0,0.25585637701606917,1.18,0.35750000000000015,0.6769231670935945,1.5991857499999997
NLS148,HurriedPace,NLS148_HurriedPace,1.3749044941450028,13.122580927236772,4.699002118620456,9.0,0.96233092208695,4.461302667804199,4.300099086368884,7.0,0.49337477776782745,0.5805460183598936,0.5549086430199626,0.0,1.7600288488074645,19.37234779040977,4.886201889826896,11.0,1.0689609559136568,11.657734416610285,3.1335045535617057,6.0,0.6244230345181361,2.930571598351089,0.6549280457403491,1.0,0.8470721534058243,8.936069321295255,3.2778823189955615,5.0,0.4381695605124879,3.370273954298914,1.4655597904941082,1.0,0.223884257734277,1.2520758849972518,0.3824237540152798,0.0,1.3719000286484382,7.83004760365753,3.7424532339816428,12.0,1.7253860081339067,5.642090891768993,3.8543823713339576,16.0,1.6563281082116021,2.6929850044438868,2.541779475774252,13.0,5,21.5,9.0,4.3,1.0365380249534428,1.4638835322483783,0.42736492878940535,33.0,0.745528872604529,1.6239999999999994,0.45999999999999996,0.4144466160190029,1.7417799999999999,8.0,1.0227335328195484,3.2994999999999983,0.33999999999999997,0.5683096486220324,1.4547444999999999,12.0,0.536127375512528,1.5509999999999997,0.43,0.29204312004919947,1.5658089999999998,13.0,0.3918369768182926,1.154,0.4600000000000001,0.5015054901822461,1.7825940000000002
NLS148,SelfPace,NLS148_SelfPace,0.6389634199758901,2.8488611461793196,1.8695389344606776,4.0,0.6580017470280477,3.337318654537306,2.0508856151778088,5.0,0.556013089208804,1.237203067689372,1.183328150589333,0.0,2.052442376740496,18.207395007357075,6.6370000296980205,28.0,1.5993935215722674,8.746714228503892,6.279916669263421,25.0,1.1577060652033138,6.845486805506453,4.032328447877438,18.0,0.8820618304409721,8.346651467380552,3.9091153067481064,9.0,0.6168559039244823,3.317501913854625,2.3090809150471134,6.0,0.4719029971404783,2.0349145767081165,0.9565393707137795,1.0,1.321258881103498,6.262312163795657,3.607572198819668,25.0,1.5657618974963285,5.426145979565085,3.927760794422847,28.0,1.5326571126384123,3.3243061533430787,2.869641078987925,26.0,6,43.5,16.0,7.25,0.8119946586644473,1.4733589469359607,0.4509160409797608,50.0,0.935005524415914,1.5494999999999992,0.4900000000000001,0.581045841860134,1.1124185,13.0,0.5411542975661188,2.42,0.64,1.8804501711368269,0.041520000000000015,19.0,0.39666220953573267,1.4099999999999993,0.45999999999999996,0.3690564192184216,1.0762934999999998,20.0,0.30214453429687355,1.1695,0.15250000000000008,0.5420625689925852,0.8810335000000002
NLS148,TUG,NLS148_TUG,4.335448802001226,90.6644999494149,16.298033113537944,33.0,2.52141760769172,20.596224535988053,12.93725569806834,28.0,0.6635906946017006,5.8838312134295805,2.497925986765103,6.0,3.991919682036451,99.88604480394308,14.113235272384113,43.0,2.4845919164089647,13.367842360390098,11.626188511036844,35.0,0.6246987664195993,3.8684384371147944,2.2657522244245,6.0,1.6233202023123878,17.31701758789022,7.8469880591575265,18.0,0.9759327852091791,12.176262172501971,3.9625233525421044,7.0,0.4348158215662883,0.7205813759598577,0.6376976823122,0.0,1.4191754523689817,10.508854697054675,3.8120003472618755,27.0,1.3238610552056618,7.085124239319205,3.046239952973962,22.0,0.995344175090445,2.05136003128942,1.5865079767157189,1.0,7,47.5,14.0,6.785714285714286,0.5421093491424126,0.9329186391331223,0.23332545089468482,54.0,0.532026309215827,1.842999999999999,0.5425,0.6096163370958202,1.247094,13.0,0.4417146585606776,1.6019999999999992,0.7000000000000001,0.5125959238329975,1.233776,20.0,0.40866687492503817,1.6275000000000002,0.49749999999999994,0.7564367221035321,1.3597952500000001,19.0,0.5007553713201416,1.471999999999998,0.3350000000000001,0.5593856431670307,1.289151
NLS144,TandemGait,NLS144_TandemGait,2.0167903528337012,10.200872986581826,7.079948084227821,39.0,0.6990537056142465,4.733900311082841,3.0356358696586345,11.0,0.34253132198800457,0.9470538489726947,0.7264316595848106,0.0,2.107737712654209,18.262799292047053,7.668076968947575,36.0,0.7484916925928928,4.493758614791021,3.006481839115107,12.0,0.4414671456001622,1.6269857209569745,1.2818260249787068,0.0,1.7851641261635334,10.776378014312034,4.67599745159039,28.0,1.5309033429620746,5.580681603020865,3.2536586347617416,28.0,1.4541866129805037,3.3313038431357693,2.5041120604092426,23.0,2.236215517056862,29.721232406720752,4.986188668118712,33.0,1.943518970864711,7.7542650253971175,4.4626328566429105,41.0,1.8807030014365687,4.318683084131538,3.4199966927501397,40.0,1,51.5,51.5,51.5,0.33198409541661533,0.33198409541661533,0.0,32.0,0.5780695937727942,3.3714999999999997,1.7525,0.6368846620773855,1.371598,13.0,0.5642792717951248,2.483999999999999,0.6499999999999999,0.5255799993257885,0.8622349999999999,9.0,0.5488403348750915,3.342,2.16,0.6677263083398884,1.2260870000000001,10.0,0.5814513291495947,3.0699999999999994,1.6875,0.5520740263950641,1.2417582500000002
NLS146,HurriedPace,NLS146_HurriedPace,3.123825325302016,72.72949247064213,10.385439463404412,11.0,1.4993398940690987,19.091201929008623,7.0430897378503525,4.0,0.6312649876182431,0.8014693987579475,0.7574919149894512,0.0,4.351171430318793,72.74588147863048,24.49414230267878,13.0,2.6835808538418684,73.32211920492051,5.402717094459799,4.0,0.7699096523011699,1.0769771169680487,0.9829393344015612,0.0,2.911168839139601,45.58859617090117,16.83427085189285,10.0,2.2979352143593994,54.97803345578739,7.550762550203902,5.0,0.4243888059734448,0.748618256824741,0.7201560649980837,0.0,2.8352279227460184,79.09302480836736,11.439182805143181,7.0,1.7613429242731382,34.642543162749796,6.862236724251587,4.0,0.5505298014430681,1.1245792047944032,0.9318209039722755,0.0,5,17.5,7.0,3.5,0.4336547174758352,0.7814069719535075,0.19286693209506187,49.0,0.33893960441610566,1.2519999999999996,0.12,0.5937384514868468,1.9050090000000002,12.0,0.11476173334050295,0.6894999999999999,0.0674999999999999,0.5455913742905318,1.57238725,18.0,0.3193200779367898,1.1829999999999998,0.11749999999999994,0.5837443668896399,2.0482902499999995,17.0,0.37589249502038874,1.3039999999999998,0.2699999999999999,0.5641767543143483,1.949065
NLS146,SelfPace,NLS146_SelfPace,3.0000127690227045,50.09086570827896,12.603187433841033,28.0,2.845103201657453,19.709737933372068,14.469315728916023,29.0,2.2581283317251497,17.4044409297079,12.678992257952666,21.0,7.4794249153596235,122.24206636521006,42.54105575437763,40.0,7.0606430901821655,62.56837095333589,45.951819955919476,30.0,4.656175024421323,36.93403139018597,29.32205113777536,20.0,4.679088516900583,61.32072404611234,21.691523157484642,38.0,4.604086655653406,29.802390738246373,21.833101867879197,34.0,3.604827824943747,20.84642923921085,17.960631117476893,25.0,3.085737706117706,40.05261799909597,16.096442324447494,30.0,3.696192561028387,36.86433214248597,19.01210089624425,26.0,2.993822001161163,25.885108643741596,19.413202393927325,17.0,7,35.0,18.0,5.0,0.48987021912925055,0.7402612359749965,0.1638765603021627,60.0,0.3613305244668093,1.4589999999999994,0.125,0.5916344314408934,1.411463,16.0,0.8430745076052039,2.4325,0.7849999999999999,1.2794360883795148,0.7735597500000001,25.0,0.35006111320131655,1.375999999999999,0.1499999999999999,0.5837461582996973,1.364032,24.0,0.3920634491180005,1.5954999999999995,0.13250000000000006,0.5262214487973659,1.3571282499999997
NLS146,TUG,NLS146_TUG,1.9946986602998227,22.906538183433316,8.696779430605456,34.0,1.38308685284652,23.479543963162868,4.869715479998712,29.0,0.7796457825295191,3.548277820258579,2.5759218924053036,12.0,3.1203196130526765,28.785520894596765,11.857118058470832,47.0,2.1314908251683757,15.729626162017714,9.271966463541025,38.0,1.317309890209002,11.26325712266089,7.137593514411725,14.0,1.7452998777585609,21.06181112846594,5.397053709736805,31.0,1.3301018562944869,4.968062799812051,3.352389434201375,23.0,1.1526440576481018,2.4154437080924827,2.2492730005421007,13.0,0.897385747662874,10.259785495928815,2.9591489367624693,15.0,0.7641805486585108,3.963179230302651,1.9273288727025515,6.0,0.664408815442547,1.2481289123798203,1.0003923201359253,0.0,7,50.5,10.5,7.214285714285714,0.7647683372446277,2.398811455780685,0.6926760232960181,67.0,0.3516205414353247,1.54,0.3700000000000001,0.6573883595272216,1.4870079999999999,22.0,0.26533360997130706,1.2545,0.24250000000000005,0.6015865369571325,1.4288132500000001,23.0,0.41158770704543585,1.8999999999999995,0.44500000000000006,0.685743634488321,1.5540499999999997,21.0,0.3151229794414958,1.38,0.16999999999999993,0.6271788971445709,1.463474
NLS143,TandemGait,NLS143_TandemGait,1.3122802235374669,20.572255923971507,4.739673263980371,14.0,1.558155967628126,18.96967825187317,11.554689737018817,12.0,2.7207753899975553,18.88261582942466,18.498153973888073,14.0,1.0155577880622435,6.0342909760156695,3.9003918654428604,18.0,0.5649649420436127,2.878814786829895,1.6028925106332126,4.0,0.4076567541805577,1.1284149981155822,0.7076589132654784,0.0,1.3561511073787262,15.172322737207397,3.1624752817028248,21.0,1.0459677344278409,3.330342168999858,2.1981262556532686,13.0,0.938844937130228,1.6440053135987402,1.3433676494152353,0.0,0.7823362461290366,5.590352314398035,1.9406172959955077,4.0,0.8121182854104825,2.6538076590068846,1.7614390930222898,6.0,0.6801119083978591,1.531347604224551,1.2799303220127216,0.0,8,49.0,19.0,6.125,0.8701527755097067,2.220051481496813,0.6238359126441634,56.0,0.4681453389844612,1.865,0.65,5.4776022642613675,1.0969410000000002,20.0,0.41049976120634396,1.6575,0.7250000000000001,0.9183350445771988,1.2437715,18.0,0.3821557201713424,1.4915,0.5775000000000001,3.6771721648961577,1.157376,17.0,0.6668590085482183,2.2459999999999987,0.45999999999999985,0.847443663867445,0.989419
NLS144,HurriedPace,NLS144_HurriedPace,1.8495505310131233,42.5482807277357,5.626508158289285,9.0,0.7761656055664928,11.826073467807891,1.0244134912509546,2.0,0.4331921120475757,0.5719239366917348,0.5220100081475672,0.0,2.6364554464418797,65.56357469511448,7.553007363729096,7.0,1.314040666687404,22.478036198930702,0.8468938675935079,3.0,0.5757902055100159,0.7479933335028501,0.7218114058305001,0.0,1.8204308832540244,12.34386923240253,4.580791363106247,18.0,1.3163467859061382,3.944651853861066,2.3261891814482047,6.0,1.0841895532288865,1.8159782836755616,1.5874013176327146,0.0,3.6277616727446884,14.233153265575094,12.701297612215598,39.0,3.1121990024614803,10.486046639461536,8.756064026310128,35.0,2.36386167771987,5.811847171830509,5.411368775371399,22.0,1,37.0,37.0,37.0,0.48325896950564584,0.48325896950564584,0.0,29.0,0.11559421919745984,1.4219999999999997,0.09999999999999987,0.21503343035805872,0.8097179999999997,8.0,0.19881376657547986,1.136,0.09250000000000003,0.4332821547706314,1.4293959999999997,10.0,0.1116074148758095,1.3549999999999998,0.1299999999999999,0.1332036399143188,0.7527774999999992,10.0,0.12105486630034822,1.4339999999999997,0.09749999999999992,0.23874317183915877,0.3361609999999997
NLS144,SelfPace,NLS144_SelfPace,1.4512517604570991,32.74612907398639,3.962621841952619,12.0,0.885026698060801,17.898957385728444,2.5671186067822642,5.0,0.33602765898364323,0.5155617815096736,0.46165846758072254,0.0,1.3755986871551527,28.635753598770957,2.643384990132001,8.0,0.8146014767836027,10.469629109845986,2.151115067286689,5.0,0.486953617074112,0.7598476188641549,0.7078042305803308,0.0,4.5981319139825425,114.69670222917688,7.304707905518342,59.0,2.73008151573487,44.58782387132717,3.2401321222070063,27.0,1.5483707525746784,2.625232651770426,2.2362012659331874,14.0,2.366488622784743,19.59661882752821,6.706054986674434,34.0,2.395961975917512,7.843267592095012,5.70475091263746,48.0,1.969432701481935,6.468874064645479,4.919310681680391,27.0,2,48.0,26.0,24.0,0.26852514986747494,0.30952703159993744,0.0410018817324625,31.0,0.2723364869261515,1.725,0.10499999999999998,0.2898254093654997,0.34218400000000004,8.0,0.2294584666333782,1.35,0.047499999999999876,0.3558967923428861,0.42994424999999925,10.0,0.34252761012289606,2.5874999999999986,0.15250000000000008,0.2732774902788349,0.6080882500000002,11.0,0.04590160816078485,1.475,0.10999999999999988,0.2294093347173183,0.37400650000000013
NLS144,TUG,NLS144_TUG,40.82705987243355,1171.5314109802855,179.6594463639759,56.0,18.91002940548049,334.33350116601275,110.44281881670297,41.0,1.4767673588061363,25.442160054388417,5.102433204952792,23.0,79.18125021388198,1536.8144939246297,442.2361750880124,38.0,23.887854457896044,351.9390375457855,185.8461658004843,31.0,1.0889779981209666,28.518379787929124,2.7724894902849297,10.0,1.464564364388551,6.775172539137779,3.4082346389888922,40.0,1.3687432317578614,3.27962370062766,2.629030199415001,30.0,1.2807623891152018,2.7036758548296684,2.186524208706862,18.0,1.4740232980308776,14.663513739811517,4.059649511177258,25.0,1.3221176565909554,6.277896454868512,3.6965551176792744,22.0,0.8384089551560302,2.939096540229808,1.5471611549326183,2.0,2,62.5,33.0,31.25,0.39294732629659557,0.40218849317373173,0.009241166877136192,34.0,0.8290733861112535,3.4019999999999926,0.2825,0.46410295509764615,1.5892037499999998,9.0,0.13307113851859373,1.702,0.1499999999999999,0.22619709780517655,0.4497459999999993,11.0,0.990131203159295,4.875,0.6199999999999999,0.4694055344833368,1.5877675,11.0,1.1198428688127402,4.71,0.1549999999999998,0.4002623441102486,1.1972340000000004
NLS153,TandemGait,NLS153_TandemGait,1.2928808217189347,7.977113263602482,4.962426114799031,15.0,0.9109893366855497,7.132846758684491,3.3918178381986133,6.0,0.6907063087795066,2.7969482813557907,2.0486975421436817,4.0,0.9834200049453135,4.590421565247236,3.121587331678236,10.0,0.7236280790117691,2.5303922232818445,2.0454401485522005,4.0,0.6198781692866471,1.4068919160831648,1.3696978335771386,0.0,2.2142117327787,5.910431441543632,5.376477678681777,32.0,1.547072864025446,4.9024593688470635,3.370911012112086,18.0,1.2348134033001354,3.0323127047998866,2.42420197956018,9.0,5.731912107836361,55.592960234614544,16.930903779631226,38.0,4.566665995326175,25.51883210998427,13.467053022523787,46.0,3.3754788542964773,10.767786839788673,5.722368383862257,38.0,1,36.5,36.5,36.5,0.47170328870448025,0.47170328870448025,0.0,19.0,0.332423100876213,2.399999999999999,0.5899999999999999,0.4360695961759576,0.502578,8.0,0.5674432579284487,2.1679999999999997,1.1825,0.7084127897573582,1.50723425,10.0,0.5031100746465291,2.1204999999999994,0.885,0.37836931847391186,0.7495727499999998,7.0,0.1289179378115834,1.834,0.3049999999999997,0.5916610600992375,0.17889699999999986
NLS154,HurriedPace,NLS154_HurriedPace,0.7757844713261165,7.413815571237418,2.340596262870884,4.0,0.3639798827169783,1.2035910355289505,0.5384155808723526,0.0,0.3165036911283101,0.4486505992618371,0.41321347139862136,0.0,0.801525683004395,4.838363376903695,2.653963459355089,4.0,0.47698249495164535,1.1753153213038194,0.7826081494958033,0.0,0.4314442623551308,0.5706826606846391,0.507343103473176,0.0,1.0337134565759596,8.841588434550653,4.716611300616883,5.0,0.6210790916352635,2.4158540686195424,1.0618166573542343,1.0,0.49305567133166933,0.9030909156365055,0.8294700565264219,0.0,4.478246669977006,18.002185052141677,13.09887003521677,35.0,3.2469257193233214,11.388883599328762,8.182749839150333,34.0,3.201229679922038,6.084895875220646,5.420632523714085,44.0,3,27.0,18.5,9.0,1.9763067159892227,2.207769868330976,0.1637082018484874,26.0,0.2353110993456725,1.2675,0.2350000000000001,0.32919723800433043,2.306463250000001,5.0,0.18439105580081458,1.174,0.19000000000000006,0.43825095681764464,2.8656950000000005,10.0,0.16726170889495692,1.1049999999999998,0.2775000000000001,0.3446125886269599,2.995069,10.0,0.33922821982386225,1.4284999999999997,0.4750000000000001,0.38511260984048085,1.7025847499999998
