sid,i4_L_Wrist_bp_1p5_4hz,i4_L_Wrist_dom_1p5_4hz,i4_L_Wrist_fatigability,i4_L_Wrist_facc_bp_1p5_4hz,i4_L_Wrist_facc_fat,i4_R_Wrist_bp_1p5_4hz,i4_R_Wrist_dom_1p5_4hz,i4_R_Wrist_fatigability,i4_R_Wrist_facc_bp_1p5_4hz,i4_R_Wrist_facc_fat,i4_LR_asym_bp,i4_LR_max_bp,i7_L_DorsalFoot_acc_z_pk_mean,i7_L_DorsalFoot_acc_z_pk_std,i7_L_DorsalFoot_acc_z_pk_p95,i7_L_DorsalFoot_acc_z_pk_fat,i7_L_DorsalFoot_acc_z_cadreg,i7_L_DorsalFoot_acc_z_bp_1_3hz,i7_L_DorsalFoot_gyr_y_pk_mean,i7_L_DorsalFoot_gyr_y_pk_std,i7_R_DorsalFoot_acc_z_pk_mean,i7_R_DorsalFoot_acc_z_pk_std,i7_R_DorsalFoot_acc_z_pk_p95,i7_R_DorsalFoot_acc_z_pk_fat,i7_R_DorsalFoot_acc_z_cadreg,i7_R_DorsalFoot_acc_z_bp_1_3hz,i7_R_DorsalFoot_gyr_y_pk_mean,i7_R_DorsalFoot_gyr_y_pk_std,i7_LR_asym_bp,i7_LR_max_bp,i7_LR_asym_amp,i8_L_LatShank_gyr_y_pk_mean,i8_L_LatShank_gyr_y_pk_std,i8_L_LatShank_gyr_y_pk_p95,i8_L_LatShank_gyr_y_pk_fat,i8_L_LatShank_gyr_y_cadreg,i8_L_LatShank_gyr_y_bp_0p5_2p5hz,i8_L_LatShank_acc_mag_std,i8_R_LatShank_gyr_y_pk_mean,i8_R_LatShank_gyr_y_pk_std,i8_R_LatShank_gyr_y_pk_p95,i8_R_LatShank_gyr_y_pk_fat,i8_R_LatShank_gyr_y_cadreg,i8_R_LatShank_gyr_y_bp_0p5_2p5hz,i8_R_LatShank_acc_mag_std,i8_LR_asym_swing,i8_LR_max_swing,i15_L_Wrist_facc_bp_pre,i15_L_Wrist_facc_bp_post,i15_L_Wrist_facc_zcr_pre,i15_L_Wrist_facc_zcr_post,i15_R_Wrist_facc_bp_pre,i15_R_Wrist_facc_bp_post,i15_R_Wrist_facc_zcr_pre,i15_R_Wrist_facc_zcr_post,i15_LR_asym_bp,i15_LR_max_bp,i17_L_Wrist_Gyr_X_first5s_bp_4_6hz,i17_L_Wrist_Gyr_X_first5s_pkfreq,i17_L_Wrist_Gyr_X_first5s_idx46,i17_L_Wrist_Gyr_X_last5s_bp_4_6hz,i17_L_Wrist_Gyr_X_last5s_pkfreq,i17_L_Wrist_Gyr_X_last5s_idx46,i17_L_Wrist_Gyr_Y_first5s_bp_4_6hz,i17_L_Wrist_Gyr_Y_first5s_pkfreq,i17_L_Wrist_Gyr_Y_first5s_idx46,i17_L_Wrist_Gyr_Y_last5s_bp_4_6hz,i17_L_Wrist_Gyr_Y_last5s_pkfreq,i17_L_Wrist_Gyr_Y_last5s_idx46,i17_L_Wrist_Gyr_Z_first5s_bp_4_6hz,i17_L_Wrist_Gyr_Z_first5s_pkfreq,i17_L_Wrist_Gyr_Z_first5s_idx46,i17_L_Wrist_Gyr_Z_last5s_bp_4_6hz,i17_L_Wrist_Gyr_Z_last5s_pkfreq,i17_L_Wrist_Gyr_Z_last5s_idx46,i17_R_Wrist_Gyr_X_first5s_bp_4_6hz,i17_R_Wrist_Gyr_X_first5s_pkfreq,i17_R_Wrist_Gyr_X_first5s_idx46,i17_R_Wrist_Gyr_X_last5s_bp_4_6hz,i17_R_Wrist_Gyr_X_last5s_pkfreq,i17_R_Wrist_Gyr_X_last5s_idx46,i17_R_Wrist_Gyr_Y_first5s_bp_4_6hz,i17_R_Wrist_Gyr_Y_first5s_pkfreq,i17_R_Wrist_Gyr_Y_first5s_idx46,i17_R_Wrist_Gyr_Y_last5s_bp_4_6hz,i17_R_Wrist_Gyr_Y_last5s_pkfreq,i17_R_Wrist_Gyr_Y_last5s_idx46,i17_R_Wrist_Gyr_Z_first5s_bp_4_6hz,i17_R_Wrist_Gyr_Z_first5s_pkfreq,i17_R_Wrist_Gyr_Z_first5s_idx46,i17_R_Wrist_Gyr_Z_last5s_bp_4_6hz,i17_R_Wrist_Gyr_Z_last5s_pkfreq,i17_R_Wrist_Gyr_Z_last5s_idx46,i17_LR_asym_idx,i17_LR_max_idx,i18_L_Wrist_burst_frac,i18_L_Wrist_burst_meanlen,i18_L_Wrist_burst_count,i18_R_Wrist_burst_frac,i18_R_Wrist_burst_meanlen,i18_R_Wrist_burst_count,i18_LR_asym_burst,i18_LR_max_burst,i16_L_Wrist_jerk_bp_5_8hz,i16_L_Wrist_jerk_slope,i16_L_Wrist_jerk_p95,i16_R_Wrist_jerk_bp_5_8hz,i16_R_Wrist_jerk_slope,i16_R_Wrist_jerk_p95,i6_L_Wrist_Gyr_X_peak,i6_L_Wrist_Gyr_X_jerk,i6_L_Wrist_Gyr_X_bp_0p5_3hz,i6_L_Wrist_Gyr_Y_peak,i6_L_Wrist_Gyr_Y_jerk,i6_L_Wrist_Gyr_Y_bp_0p5_3hz,i6_L_Wrist_Gyr_Z_peak,i6_L_Wrist_Gyr_Z_jerk,i6_L_Wrist_Gyr_Z_bp_0p5_3hz,i6_L_Wrist_VelInc_X_std,i6_L_Wrist_VelInc_Y_std,i6_L_Wrist_VelInc_Z_std,i6_R_Wrist_Gyr_X_peak,i6_R_Wrist_Gyr_X_jerk,i6_R_Wrist_Gyr_X_bp_0p5_3hz,i6_R_Wrist_Gyr_Y_peak,i6_R_Wrist_Gyr_Y_jerk,i6_R_Wrist_Gyr_Y_bp_0p5_3hz,i6_R_Wrist_Gyr_Z_peak,i6_R_Wrist_Gyr_Z_jerk,i6_R_Wrist_Gyr_Z_bp_0p5_3hz,i6_R_Wrist_VelInc_X_std,i6_R_Wrist_VelInc_Y_std,i6_R_Wrist_VelInc_Z_std,i6_LR_asym_x,i6_LR_asym_y
NLS176,46081.79901904822,1.8109422378346534,0.1708813369274139,220982.16058838036,0.5662718057632443,3925.5830456018866,2.2379814601248,0.06597110740840434,58391.84841683715,0.4416901051998138,42156.21597344634,46081.79901904822,15.206230401992798,9.64569878578186,31.696840238571166,-0.08536033470194918,0.7478922342895665,734975.1272340952,6.696627974510193,2.356536328792572,15.559716701507568,9.569673776626587,34.67989196777343,-0.0022483407305602804,0.3535684626727744,845178.9425392678,7.1566349267959595,2.4203298091888428,110203.81530517252,845178.9425392678,0.6631181240081787,1.550199419260025,0.6333631798624992,2.8995497226715083,0.005291288805016301,0.3549982091972663,46504.89401262466,4.959298729896545,1.3060192167758942,0.5882035195827484,2.2780017852783203,0.0003451738626690003,0.3122769870925052,25596.809821805986,4.9706268310546875,0.24418020248413086,1.550199419260025,146.17100857986603,11352.444088263803,27.666666666666668,13.0,8.17519568402041,265.6618435019519,28.0,11.0,11086.782244761851,11352.444088263803,395.7642348666275,3.2,0.2974628379209022,4479.895019826503,3.8000000000000003,0.43826877883079307,11.098168151808212,3.0,0.3283044836959106,278.04186803383084,3.2,0.1357668924312965,19.243692191693288,3.2,0.24818751109768164,837.951057804127,4.6000000000000005,0.2248274123799977,17.578287850469476,4.4,0.34225552092404377,218.747990491788,3.2,0.16819987645530593,0.299483430829482,3.6,0.22450532905952025,52.983473658663975,3.6,0.19048595200762064,1.3877699080702248,3.0,0.37489392887510636,31.250975176251803,3.0,0.22210633285579356,4261.147029334715,4479.895019826503,0.10126582278481013,1.1428571428571428,7.0,0.10126582278481013,1.1428571428571428,7.0,0.0,0.10126582278481013,15790047.007787308,0.7802112325442123,279.60397338867045,2851348.5175452083,0.8615805487526927,150.17086334228483,4.638855934143066,0.3175513744354248,10146.676530102988,2.950432062149048,0.12458481639623642,6367.972422007905,1.5687960386276245,0.10513278096914291,1698.0522844010945,0.02198958583176136,0.019503172487020493,0.02481168881058693,4.112548828125,0.1281711459159851,4621.0475241062695,2.655102014541626,0.06659386307001114,2981.1433703149883,1.8422460556030273,0.09437675029039383,2123.4029928079703,0.020771604031324387,0.013105357997119427,0.012819510884582996,5525.629005996719,3386.829051692917
NLS177,2561.9311545413134,1.8661388372969256,0.04348142305389045,31375.920540363262,0.3648129105567932,3018.349951843109,1.8907984839864653,0.11284312647767362,84403.27389657978,0.5534876022487878,456.4187973017954,3018.349951843109,9.732661485671997,5.024699568748474,18.433772587776183,0.0020348886339869605,0.3404289880634924,225411.2439106473,5.391765832901001,2.213962972164154,10.345000267028809,5.669223189353943,19.00273711681366,-0.03951143924642474,0.26701185898416696,211377.06577323537,5.749034881591797,1.843543380498886,31738.325904679066,234263.31779428088,1.4363086223602295,0.9496985077857971,0.49354010820388794,1.8485848337411872,-0.004753437987489437,0.3163185786811014,13132.477930555306,3.976372241973877,1.2276759594678879,0.5228258743882179,2.201631033420562,0.005032734681713452,0.30422336002462574,32298.7062049347,3.8702983260154724,0.27797745168209076,1.2276759594678879,72.78487538215852,5610.879537558838,14.0,12.0,508.1204167266278,14979.09028941649,10.0,11.666666666666666,9368.210751857652,14979.09028941649,73.70761915553754,3.8000000000000003,0.5728153558165693,5380.136830319228,4.4,1.4295838435757713,8.14790747603992,3.0,0.23164208971824074,165.00429813074905,3.4000000000000004,0.12409974635130482,6.456229484697746,3.0,0.2332635491035435,131.82123446582645,3.2,0.40832353522944126,84.80477518929261,3.2,0.6016474286649344,5880.525001917358,3.2,0.6375809935793704,9.527631292659008,3.2,0.1253130422904907,774.7746632536905,3.4000000000000004,0.11488110292230291,8.723729082377844,3.0,0.2462676593857264,1032.5654085690514,3.0,0.24519237621650014,500.3881715981306,5880.525001917358,0.10909090909090909,1.5,4.0,0.10909090909090909,1.5,4.0,0.0,0.10909090909090909,1220941.7763961193,0.8152187158007457,82.8036796569824,1177422.93500875,0.7549384329678874,153.12200927734372,3.0577380657196045,0.14113134145736694,3274.489447827982,1.0695099830627441,0.0501406230032444,811.912693048249,2.0740840435028076,0.037609174847602844,1223.576596397586,0.008549862541258335,0.015253337100148201,0.015365887433290482,3.8087708950042725,0.13857290148735046,4278.793142412955,2.066622018814087,0.05901215970516205,3108.7784053125865,3.4316630363464355,0.041017767041921616,3303.185883621152,0.0140983946621418,0.01109276618808508,0.012040587142109871,1004.3036945849726,2296.8657122643376
NLS179,25102.82733197294,1.6766012756283393,0.14917615354061126,170430.37516097783,0.9049988910555837,17317.555060487597,1.6779354754335978,0.17011278485879305,129117.07606734832,1.0592454183846711,9298.342652960522,25859.36252271053,17.50156831741333,10.112165093421936,36.594219207763665,0.05611801572242695,0.35331181241104986,1645843.2771324844,6.3006205558776855,2.1369859278202057,17.178264379501343,9.191356778144836,35.07186269760131,-0.043030945102764395,0.3312925026276463,1944790.2761691853,6.225626468658447,2.0157298743724823,298946.9990367008,1944790.2761691853,0.9611527919769287,1.5976196229457855,0.6293370053172112,2.922650888562202,0.0022196608556073337,0.4162413097417913,33947.82075630252,6.661469578742981,0.9950757026672363,0.43423187732696533,1.8544237166643134,0.0034323689867234376,0.2815941690065413,9259.856752827794,6.847175359725952,0.6025439202785492,1.5976196229457855,3.7715394295531715,3322.1710362612016,28.333333333333332,8.666666666666666,5.152647328685358,869.7660834605913,39.0,7.0,2452.4049528006103,3322.1710362612016,3.154461352486,3.0,0.1709742844063993,612.8846029900435,3.0,0.2765013092772787,0.32342124997376537,3.2,0.07761792018195654,109.83168997584639,3.6,0.05584322900494258,0.34676522316468594,3.4000000000000004,0.1538946112353165,78.37665055260847,3.2,0.030252518524716783,1.5454287058941285,3.2,0.10998077111339251,423.56629499762477,4.4,0.5270964768051183,0.5332092262190187,3.4000000000000004,0.2301307327993333,52.54491019975453,3.2,0.017306256507054113,0.4102784855925487,3.0,0.19955769806763324,15.459710060828273,3.0,0.003973821903521498,189.31830799241874,612.8846029900435,0.10526315789473684,2.6666666666666665,3.0,0.10526315789473684,1.3333333333333333,6.0,0.0,0.10526315789473684,176745.70492942637,0.888658485352124,46.36477661132804,190544.5936298681,-0.7424179456186173,27.60441570281981,1.997323989868164,0.2150142341852188,638.2519969228229,1.841143012046814,0.07236847281455994,1418.6043654712412,2.4715158939361572,0.08766777813434601,2718.924015856082,0.01865498162806034,0.020091984421014786,0.016378255560994148,3.4964730739593506,0.2274496704339981,2681.0461793569684,2.1627259254455566,0.0724974125623703,1852.777776998564,2.5115880966186523,0.07729512453079224,3748.2230717952025,0.02454867959022522,0.0249272920191288,0.02277941256761551,2042.7941824341456,434.17341152732274
NLS182,1214.120138635464,2.217639572867789,0.038186117354780426,52318.97288748266,0.4573131583631038,5090.853875815536,2.1001849851989878,0.08876549592241642,41933.9675505828,0.4374075435101985,3876.7337371800722,5090.853875815536,12.33218002319336,6.010212063789368,23.748796796798704,-0.03390220021716161,0.4340580674008824,799730.1183244071,6.913016319274902,2.686848223209381,11.228639602661133,4.457831561565399,18.728031945228572,0.009881410188159608,0.43810292505196324,1027391.0711200205,6.851866841316223,2.8961095809936523,227660.95279561338,1027391.0711200205,1.1035404205322266,1.5819267630577087,0.6090427711606026,2.6903470695018767,-0.00020693906708276052,0.3212800704694494,21071.250225367978,5.429011344909668,1.2613776326179504,0.4714821130037308,2.047304385900497,0.0011185585873283747,0.3527524062537672,10801.184860777934,5.419650077819824,0.35881125926971436,1.6010578274726868,3.344996472679896,180.24826417292383,25.333333333333332,5.666666666666667,68.95970278031415,156.78578589188936,15.333333333333334,10.333333333333334,23.462478281034464,180.24826417292383,8108.6278536757945,3.6,1.5669806516483993,62.24691695176892,3.2,0.5010110880484295,39.45730365743479,3.0,0.0734907459665958,3.1319615675472225,3.2,0.059591949155235566,41.95444426785899,3.0,0.02783423822908451,11.312833934100263,3.0,0.04625135380153115,12046.973740756594,4.0,1.6089387170333433,80.68239169547093,3.4000000000000004,0.14411727560577392,26.978624048984535,3.0,0.01408048067635718,3.4254794542054214,3.8000000000000003,0.015193374564213512,69.24572689672874,3.0,0.039596293883026316,6.94623257593794,3.8000000000000003,0.03590902449671479,3938.345887080799,12046.973740756594,0.10638297872340426,1.6666666666666667,3.0,0.10638297872340426,2.5,2.0,0.0,0.10638297872340426,159712.30955582118,-0.7468739999219975,30.22354907989501,1232955.5498099215,-0.5062776452013474,58.88784637451168,2.513537883758545,0.07919474691152573,2849.7603532189455,1.9137849807739258,0.041299548000097275,794.3675761262433,1.6697609424591064,0.03366610035300255,329.5488106881714,0.015449701808393002,0.013218945823609829,0.0153565164655447,3.2850990295410156,0.1779244989156723,2157.2634560040324,1.5487719774246216,0.0469982773065567,955.4099134899815,1.616534948348999,0.047335099428892136,2196.6934984460713,0.014789883978664875,0.019805902615189552,0.012216062285006046,692.4968972149131,161.04233736373817
NLS183,1501.3115932248988,1.7692476516620448,0.026326544303446997,41813.85095776596,0.31683367192745204,5270.2008351908535,1.8526852820333422,0.07189881820231675,72740.54107276112,0.5017321936786174,3768.889241965954,5270.2008351908535,15.293305397033691,9.5781569480896,32.81633238792419,-0.04321641046764445,0.36541631577623745,616430.388970067,6.583985328674316,2.730499804019928,13.380431652069092,6.736231803894043,25.13368506431579,0.03756223186148924,0.3818000438068637,591233.8151866043,6.50640070438385,2.510095238685608,29166.425313413536,618415.3147350424,2.283555507659912,0.8021806925535202,0.451388455927372,1.7189617425203314,0.0020555195996607724,0.35624785828524874,8135.982412466483,4.249018549919128,0.9475052505731583,0.5030118599534035,1.9349440053105342,0.0006501470980030625,0.3180441425370201,11833.069518747005,4.641292333602905,0.16502133011817932,0.9573536366224289,3.7731951743935013,77.20068389812222,39.333333333333336,9.333333333333334,1.861084982763326,70.83688251156705,28.333333333333332,10.0,6.363801386555167,77.20068389812222,1.557050280611378,4.6000000000000005,0.43028922493168453,15.603336471210058,3.0,0.21783493358009562,0.3357348514548461,3.0,0.33648148239234876,2.4652817724683986,3.0,0.16411928948187024,0.3423445855463982,3.2,0.47527455256470663,4.94715299325589,4.4,0.10334203929559425,0.7502996816697064,5.4,0.30803981197786917,33.75267210100312,3.0,0.40001073778427315,0.31369796583548504,3.0,0.25236294698551415,11.019278637157857,3.0,0.27907782927507496,0.4181222908169673,3.4000000000000004,0.3397799618173636,10.261473932225096,3.0,0.33415489765078454,18.149335629793065,33.75267210100312,0.10810810810810811,1.1428571428571428,7.0,0.10810810810810811,1.3333333333333333,6.0,0.0,0.10810810810810811,11982.252095423883,0.5958553118590381,9.220468902587886,5907.80490631313,0.25970841251229,12.714110660552945,3.1277730464935303,0.1162339374423027,1732.5468866837907,0.4967139959335327,0.03230612352490425,81.9643642550877,1.3992040157318115,0.03290216252207756,328.6007809492679,0.007298748008906841,0.010544209741055965,0.016005080193281174,4.171207904815674,0.11340454965829849,6276.158535861559,2.5585238933563232,0.08863745629787445,2962.035159083827,1.6065629720687866,0.061434246599674225,2480.3549474178253,0.011342535726726055,0.014953316189348698,0.015671445056796074,4543.611649177768,2880.070794828739
NLS184,2447.1568245612903,1.7772033104069938,0.04182359450496734,26169.346531494703,0.32195040695369237,3030.91263866014,2.0888070400654475,0.062472638767212624,22667.945594194756,0.2912193652242422,583.7558140988497,3030.91263866014,10.55876898765564,6.996822357177734,25.23120594024658,0.14137942305659973,0.4562304809930436,315827.3550130505,6.167780041694641,1.9766358137130737,11.36500072479248,7.466529011726379,24.881884956359862,0.036767716398298345,0.35555220820920597,471601.6842839723,5.816380858421326,1.6065015494823456,155774.32927092185,471601.6842839723,0.8062317371368408,0.8928974866867065,0.4260232374072075,1.7180815190076824,-0.0022680199729444095,0.3523753143554951,11055.142222039307,4.350148856639862,1.273139774799347,0.4495006129145622,2.116243204474449,0.0043149558589643654,0.26209874145869005,25391.300028902417,4.56201446056366,0.3802422881126404,1.273139774799347,0.5533492829625002,919.9642072936534,42.0,5.0,1.8312252173906576,126.01035557900313,29.333333333333332,4.0,793.9538517146503,919.9642072936534,98.92244701975042,4.2,0.44957742901536074,72.37651539642212,7.0,0.20026499016378807,55.77299707719062,4.4,0.9460617548820835,42.04690568460208,3.2,0.07214093232858099,10.95062134641161,3.0,0.23425132148160832,503.3158022162146,3.0,0.10139124200597391,35.710263911925615,3.0,0.23217139846987106,95.87947021768076,5.2,0.5415549274262959,4.525188829289412,3.0,0.08126716463121508,114.23893466580097,3.4000000000000004,0.18639651027506746,20.249050437147105,3.2,0.663997603899532,208.87562988594516,3.2,0.19357070016533554,294.44017233026943,503.3158022162146,0.09859154929577464,1.1666666666666667,6.0,0.09859154929577464,1.1666666666666667,6.0,0.0,0.09859154929577464,140821.91216010053,-0.057283025287292635,21.397455596923827,173950.70385708625,-0.3469355954408359,19.747179412841792,3.2841238975524902,0.06314106285572052,3493.982589882941,1.9149750471115112,0.03759074583649635,2183.7896433348774,1.8326339721679688,0.034224122762680054,571.4552574904911,0.008525639772415161,0.011299053207039833,0.0094258151948452,3.634567975997925,0.0766216367483139,4277.7658733094595,0.9265959858894348,0.029083235189318657,500.63057747673514,0.853646993637085,0.02449827268719673,379.2468483507935,0.008348857052624226,0.009751372039318085,0.01367345079779625,783.7832834265187,1683.1590658581422
NLS185,5520.699114448085,2.803871631834845,0.0474249459803104,49411.322916382356,0.6026148959994315,12050.07226141162,2.232297094131072,0.10120041742920874,27842.415733639154,0.6507043577730656,6540.630866293534,12055.701121076621,14.819496870040894,6.797551512718201,25.665295124053955,0.12377035289760682,0.35184886905726515,1586556.9164031022,5.8803863525390625,1.726823776960373,16.422497749328613,7.903061389923096,29.19720191955566,-0.006619925861548852,0.3053235928639898,1554645.4821719385,5.6647584438323975,1.6055166125297546,39797.27652041963,1590499.8375477302,1.6030008792877197,1.619701325893402,0.5449681654572487,2.472778847813606,0.009214284732621068,0.3857491990183798,55012.220732648915,4.947512328624725,0.995113417506218,0.44375693053007126,1.5835571378469466,0.007026210809139555,0.2512356416805892,14228.292592792528,4.614046216011047,0.6245879083871841,1.619701325893402,14.667967167036988,343.7326824939925,18.333333333333332,17.333333333333332,22.543622877196036,424.6225422235192,25.0,12.333333333333334,80.88985972952668,424.6225422235192,37.106923838734296,4.2,0.7607653113385077,508.35224135196944,3.4000000000000004,0.8487386010506546,5.224668144472539,4.0,1.0030524584363667,25.893993234091646,3.0,0.4842017362905126,5.387157333586718,4.0,0.6238151973476438,25.120703396265625,3.4000000000000004,0.2954113869459198,28.14182594064425,4.0,1.761274781556795,197.27682119747251,4.2,0.637139145585349,7.786355902280842,4.0,1.51402473110407,33.32335364891753,3.6,0.44718450330124715,1.6571796046761784,3.4000000000000004,0.5899805214921888,29.331926110061048,4.2,0.19795468854319723,311.0754201544969,508.35224135196944,0.10810810810810811,1.1428571428571428,7.0,0.10810810810810811,1.1428571428571428,7.0,0.0,0.10810810810810811,245577.35789099635,0.18886749505357658,34.397045516967765,418710.6856472492,-0.1914006929984884,41.22324752807616,1.068390965461731,0.08306480944156647,957.7744983962372,1.8585389852523804,0.07214584946632385,2500.171869522201,2.046243906021118,0.07629115879535675,4008.458951610064,0.018245380371809006,0.0074175274930894375,0.011723770759999752,1.2588950395584106,0.10373003035783768,841.8050207709693,1.3099980354309082,0.0685933530330658,1163.1668470672241,1.1053249835968018,0.05539003387093544,753.5626999030645,0.01825992576777935,0.0075072613544762135,0.009737269021570683,115.96947762526781,1337.005022454977
NLS186,8359.415776038499,1.7801567953674573,0.09973527081310746,103055.98517874458,0.6364853620529173,6961.295499041919,2.0163533083511074,0.06129975691437717,100222.85500504397,0.4449505694210526,2485.4526586689813,8903.081966874699,14.218071699142456,9.454384803771973,31.742746686935423,0.01865388984653952,0.49752512923258063,844193.9779861049,6.322727918624878,2.2030059099197388,14.742890119552612,9.578579664230347,31.79823770523071,0.006827377707781557,0.5145370804065567,517837.9527222605,5.682573318481445,2.0533381402492523,326356.0252638444,844193.9779861049,1.3749914169311523,0.8675611317157745,0.2684382200241089,1.3354234695434566,-0.004276843200188487,0.47970486268518603,14041.117669265592,4.1779157519340515,1.0603456050157547,0.4559599310159683,1.9341381818056105,-0.0005392121124015657,0.5367290539165841,16105.05751239714,5.153818845748901,0.19278447329998016,1.0603456050157547,16.6035288801631,584.4443890976202,26.666666666666668,7.333333333333333,3.083210974867751,1596.744918990968,31.0,12.666666666666666,1012.3005298933479,1596.744918990968,10.940368591900947,3.2,0.5055971926764806,181.3458021063613,3.6,0.07190842656670342,1.3773031106901839,4.6000000000000005,0.4272604561904856,14.852599798601785,3.0,0.004446126297239349,0.4251367848992588,3.8000000000000003,0.3055366585070911,25.908096888648576,3.2,0.016075270419365198,13.867436462684429,3.0,0.23544407717990173,859.5032392473332,3.0,0.22707119525978436,0.9721146655454422,3.4000000000000004,0.32078847133230365,127.62893061516512,3.2,0.09249768591929212,0.38653788437100817,3.2,0.3601146458322784,43.39957329564231,3.0,0.01513543666571299,678.157437140972,859.5032392473332,0.10975609756097561,1.8,5.0,0.10975609756097561,1.2857142857142858,7.0,0.0,0.10975609756097561,549547.0862778644,0.7886425195024459,109.74259109497056,1102600.624555501,0.2485383969499926,125.82850265502927,4.549927234649658,0.21456483006477356,4493.49590784992,1.8870660066604614,0.09341002255678177,2116.255860082173,2.5910658836364746,0.07957374304533005,3123.9899449172094,0.025443729013204575,0.022005928680300713,0.03179344907402992,4.508396148681641,0.1723111867904663,9606.91444609943,1.0016039609909058,0.06422518938779831,534.7888801850618,2.3981568813323975,0.07518171519041061,4195.6363159418515,0.014753904193639755,0.018844405189156532,0.015595309436321259,5113.418538249511,1581.4669798971113
NLS187,2481.3446833983207,1.9920790124008279,0.039111996814608564,84929.92389573314,0.4515005130320786,21975.332463044717,2.9576537859915417,0.12442990439012645,107719.71065820455,0.5715676851570605,19493.9877796464,21975.332463044717,11.693655729293823,4.678994536399841,18.478427243232726,-0.07934169074653331,0.21445613214979742,884922.7117654264,5.03602135181427,1.4454739093780518,12.208563089370728,4.311555445194244,18.08168795108795,-0.06828120035536231,0.22860995772792125,1216570.3133136984,5.247792840003967,1.4790712893009186,331647.60154827195,1216570.3133136984,1.4359784126281738,0.5640880167484283,0.320091150701046,1.1974544957280158,0.0013663748265921813,0.2792422303649088,4300.093465782167,3.9965264797210693,1.423272579908371,0.5962420850992203,2.546988672018051,0.0005367049210208269,0.3000810850203156,46319.59465637437,3.61880624294281,0.8591845631599426,1.423272579908371,13.292432438654028,473.3787839847175,27.666666666666668,8.0,7.660112310348778,157.07698337325672,13.0,8.333333333333334,316.30180061146075,473.3787839847175,816.1868425342477,5.0,0.2295030841846971,785.7778627471744,4.0,0.486018499501073,9.040274625446857,3.2,0.08786919643038114,35.577292247690536,4.0,0.13451663329090702,18.474218564551208,4.0,0.060085607927492735,35.741379386547635,3.0,0.17977181833630196,148.30231884619442,4.2,0.03020437303703152,110.79517238859422,3.0,0.1757340172936545,6.263170375977453,3.0,0.022854610336847065,18.500338543617858,3.0,0.07567076474053412,15.384382539972847,3.0,0.033576006114148405,35.24759988712576,3.8000000000000003,0.3873298233980619,667.8845236880533,816.1868425342477,0.10344827586206896,1.2857142857142858,7.0,0.10344827586206896,1.0,9.0,0.0,0.10344827586206896,68478.74145270934,0.03947155969322161,25.551143836975093,54890.65317187255,-0.10808808197072763,15.562227535247796,2.5685949325561523,0.11746916174888611,1393.810232284719,1.2614370584487915,0.039848171174526215,593.9582061297145,1.2336210012435913,0.04089263826608658,424.6642883505104,0.00846117828041315,0.016537290066480637,0.02228776179254055,2.3842790126800537,0.0795440748333931,1117.7790074693096,1.203449010848999,0.03785271197557449,420.81586316451825,1.6800509691238403,0.03492022305727005,1648.0978456255425,0.015533056110143661,0.01887895166873932,0.036094557493925095,276.03122481540936,173.1423429651963
NLS188,34018.97943221792,1.9332275137551584,0.15420601908117532,182818.97895693366,1.1974710673093798,8960.006976200319,2.6116841481312174,0.07186893848702311,99400.10013343261,0.5675762601196765,25058.972456017596,34018.97943221792,12.258888006210327,5.903833508491516,21.733124232292177,0.04669239204987743,0.4006966360225982,635053.2977151612,6.720353007316589,2.430571436882019,10.31946063041687,4.464363217353821,18.711995172500608,-0.03192572337080745,0.35440129192871295,644500.3031457568,6.146419525146484,2.456537038087845,16620.08578643507,648086.8433236766,1.939427375793457,1.2827114909887314,0.6109151840209961,2.329674635827541,-0.00435649900020649,0.35788421486173644,13967.987312180863,5.50635027885437,1.6752763986587524,0.4770672395825386,2.45767750442028,-0.006718807196686112,0.33243526498230513,48958.63236695515,5.0841681361198425,0.39256490767002106,1.6752763986587524,3.451883143295993,2321.580091208107,28.333333333333332,12.333333333333334,5.8695554090689015,127.97931320385878,18.333333333333332,7.666666666666667,2193.6007780042482,2321.580091208107,0.6004371609448943,4.800000000000001,0.23225482379909854,2977.703190349386,3.6,0.43410932784733186,0.6379321271810773,3.4000000000000004,0.2920854246351005,165.28982427145934,3.0,0.23480823650199048,0.21513628126057863,3.4000000000000004,0.1609618133143182,80.5784946758154,3.8000000000000003,0.04399303235040634,0.25806988258075514,3.8000000000000003,0.11710788663194743,129.98449092013945,3.0,0.21031882441047156,0.13167568587804174,3.0,0.08557023808048451,16.38217847387418,3.0,0.11868163409478223,0.3591860593024005,4.800000000000001,0.15365428422144106,18.59790072736349,3.2,0.06466341554787439,2847.718699429247,2977.703190349386,0.1016949152542373,3.0,2.0,0.1016949152542373,1.5,4.0,0.0,0.1016949152542373,1014932.475351389,0.4723628951713239,89.12740097045898,50551.2185533047,-0.5273763797363312,17.890409660339344,5.437976837158203,0.2730734050273895,13750.656143101156,2.369462013244629,0.14855878055095673,3048.3341362977517,2.7050039768218994,0.09851282089948654,3282.0783476788524,0.01402093656361103,0.017633533105254173,0.017309194430708885,3.0305020809173584,0.09590863436460495,3235.4983987064684,0.9939339756965637,0.04302189499139786,509.1957046303559,1.4237949848175049,0.05087227001786232,1320.5174867876688,0.010340074077248573,0.015323694795370102,0.014042992144823074,10515.157744394688,2539.1384316673957
